transaction_id,employee_id,employee_name,date,vendor,category,amount,manager_name,department,payment_method,location,synthetic_anomaly
TX000020,EMP004,Ishita,2026-03-22,TravelDesk,Travel,18635.5,Manager A,Engineering,Card,Delhi,False
TX000021,EMP005,Rohan,2026-04-05,TechSupply,Software,24603.24,Manager B,Operations,UPI,Varanasi,False
TX000022,EMP005,Rohan,2026-05-07,EquipHub,Office,15012.67,Manager B,Finance,Bank Transfer,Delhi,False
TX000023,EMP004,Ishita,2026-06-19,EquipHub,Software,29499.09,Manager B,Operations,UPI,Varanasi,False
TX000024,EMP002,Meera,2026-02-08,CloudWorks,Office,29652.42,Manager A,Operations,UPI,Varanasi,False
TX000025,EMP005,Rohan,2026-03-01,CloudWorks,Equipment,17632.49,Manager B,Engineering,Card,Bengaluru,False
TX000026,EMP002,Meera,2026-05-06,EquipHub,Travel,18823.15,Manager B,Operations,UPI,Delhi,False
TX000027,EMP005,Rohan,2026-01-31,TravelDesk,Equipment,19942.05,Manager B,Engineering,Card,Bengaluru,False
TX000028,EMP002,Meera,2026-05-25,OfficeMart,Travel,8748.47,Manager A,Engineering,UPI,Bengaluru,False
TX000029,EMP005,Rohan,2026-07-25,EquipHub,Travel,18503.51,Manager B,Operations,Card,Varanasi,False
TX000030,EMP002,Meera,2026-08-21,TechSupply,Software,17029.0,Manager A,Engineering,UPI,Varanasi,False
TX000031,EMP002,Meera,2026-07-22,CloudWorks,Equipment,26317.76,Manager A,Engineering,Card,Bengaluru,False
TX000032,EMP004,Ishita,2026-06-01,OfficeMart,Equipment,19586.84,Manager A,Operations,Card,Bengaluru,False
TX000033,EMP005,Rohan,2026-07-04,CloudWorks,Software,24391.03,Manager B,Finance,Bank Transfer,Delhi,False
TX000034,EMP003,Kabir,2026-01-02,OfficeMart,Office,29426.07,Manager A,Finance,UPI,Varanasi,False
TX000035,EMP003,Kabir,2026-01-07,OfficeMart,Office,12940.85,Manager B,Engineering,UPI,Bengaluru,False
TX000036,EMP002,Meera,2026-04-08,OfficeMart,Software,31816.09,Manager A,Finance,UPI,Mumbai,False
TX000037,EMP005,Rohan,2026-01-13,EquipHub,Office,23047.0,Manager B,Finance,Bank Transfer,Varanasi,False
TX000038,EMP003,Kabir,2026-01-16,OfficeMart,Travel,27134.6,Manager B,Finance,Bank Transfer,Delhi,False
TX000039,EMP004,Ishita,2026-07-13,TravelDesk,Equipment,26189.81,Manager B,Engineering,Card,Mumbai,False
TX000040,EMP003,Kabir,2026-03-24,EquipHub,Software,20937.56,Manager A,Engineering,UPI,Bengaluru,False
TX000041,EMP005,Rohan,2026-02-17,CloudWorks,Software,15479.02,Manager A,Finance,Card,Delhi,False
TX000042,EMP002,Meera,2026-02-10,TechSupply,Software,22641.35,Manager A,Operations,Bank Transfer,Bengaluru,False
TX000043,EMP004,Ishita,2026-07-20,OfficeMart,Travel,201541.54458749204,Manager A,Engineering,Card,Bengaluru,True
TX000044,EMP002,Meera,2026-07-03,OfficeMart,Office,17476.42,Manager A,Operations,UPI,Varanasi,False
TX000045,EMP004,Ishita,2026-01-03,OfficeMart,Travel,27632.88,Manager B,Operations,UPI,Delhi,False
TX000046,EMP004,Ishita,2026-03-17,EquipHub,Software,26491.56,Manager B,Finance,UPI,Bengaluru,False
TX000047,EMP004,Ishita,2026-07-31,TechSupply,Office,16507.13,Manager A,Engineering,Card,Varanasi,False
TX000048,EMP004,Ishita,2026-08-04,TravelDesk,Office,23442.4,Manager A,Operations,Card,Bengaluru,False
TX000049,EMP001,Aarav,2026-01-08,OfficeMart,Office,17019.8,Manager A,Operations,Bank Transfer,Mumbai,False
TX000050,EMP005,Rohan,2026-06-30,OfficeMart,Software,188560.49203566182,Manager B,Finance,Bank Transfer,Varanasi,True
TX000051,EMP004,Ishita,2026-07-01,OfficeMart,Office,10512.6,Manager B,Finance,Card,Mumbai,False
TX000052,EMP003,Kabir,2026-07-16,TechSupply,Software,20081.53,Manager B,Engineering,Card,Delhi,False
TX000053,EMP001,Aarav,2026-01-10,EquipHub,Office,18405.91,Manager B,Engineering,UPI,Mumbai,False
TX000054,EMP001,Aarav,2026-03-02,TravelDesk,Travel,27501.5,Manager A,Engineering,Bank Transfer,Mumbai,False
TX000055,EMP004,Ishita,2026-05-31,TravelDesk,Software,13734.23,Manager A,Engineering,Bank Transfer,Mumbai,False
TX000056,EMP003,Kabir,2026-03-11,EquipHub,Travel,25521.23,Manager A,Operations,Bank Transfer,Delhi,False
TX000057,EMP004,Ishita,2026-07-23,TravelDesk,Software,17951.52,Manager B,Operations,Bank Transfer,Varanasi,False
TX000058,EMP005,Rohan,2026-08-24,TravelDesk,Equipment,26514.57,Manager B,Operations,UPI,Delhi,False
TX000059,EMP003,Kabir,2026-04-20,CloudWorks,Equipment,18348.15,Manager B,Engineering,Bank Transfer,Mumbai,False
TX000060,EMP002,Meera,2026-07-23,EquipHub,Equipment,21743.36,Manager A,Operations,UPI,Bengaluru,False
TX000061,EMP002,Meera,2026-04-30,OfficeMart,Software,18272.67,Manager A,Engineering,Bank Transfer,Mumbai,False
TX000062,EMP003,Kabir,2026-03-06,CloudWorks,Office,11661.98,Manager B,Engineering,Bank Transfer,Delhi,False
TX000063,EMP003,Kabir,2026-08-26,CloudWorks,Office,24191.44,Manager B,Operations,UPI,Delhi,False
TX000064,EMP001,Aarav,2026-08-22,EquipHub,Travel,14761.89,Manager A,Operations,Card,Bengaluru,False
TX000065,EMP002,Meera,2026-05-17,EquipHub,Equipment,20676.88,Manager A,Operations,Card,Bengaluru,False
TX000066,EMP005,Rohan,2026-06-13,EquipHub,Software,24127.27,Manager A,Operations,Card,Mumbai,False
TX000067,EMP005,Rohan,2026-03-26,OfficeMart,Office,18056.12,Manager B,Operations,Bank Transfer,Bengaluru,False
TX000068,EMP003,Kabir,2026-08-04,CloudWorks,Software,18903.62,Manager B,Operations,Bank Transfer,Varanasi,False
TX000069,EMP002,Meera,2026-06-24,OfficeMart,Equipment,10122.86,Manager B,Operations,Card,Delhi,False
TX000070,EMP004,Ishita,2026-08-19,TechSupply,Software,142547.80059433286,Manager A,Engineering,UPI,Bengaluru,True
TX000071,EMP003,Kabir,2026-08-25,TravelDesk,Office,20440.57,Manager B,Engineering,Card,Bengaluru,False
TX000072,EMP003,Kabir,2026-02-02,TechSupply,Travel,24283.56,Manager A,Engineering,Bank Transfer,Bengaluru,False
TX000073,EMP002,Meera,2026-06-10,EquipHub,Software,21256.02,Manager B,Engineering,UPI,Delhi,False
TX000074,EMP001,Aarav,2026-02-27,TechSupply,Software,12267.59,Manager B,Finance,Bank Transfer,Bengaluru,False
TX000075,EMP005,Rohan,2026-06-28,OfficeMart,Equipment,14269.45,Manager A,Finance,Bank Transfer,Mumbai,False
TX000076,EMP001,Aarav,2026-01-19,EquipHub,Office,29313.86,Manager B,Finance,UPI,Delhi,False
TX000077,EMP002,Meera,2026-03-22,TravelDesk,Travel,25606.75,Manager B,Operations,Bank Transfer,Bengaluru,False
TX000078,EMP005,Rohan,2026-01-15,TravelDesk,Travel,27434.68,Manager A,Engineering,UPI,Delhi,False
TX000079,EMP003,Kabir,2026-05-01,TechSupply,Travel,19201.66,Manager B,Engineering,Bank Transfer,Bengaluru,False
TX000080,EMP005,Rohan,2026-07-24,EquipHub,Software,26562.28,Manager B,Operations,Bank Transfer,Delhi,False
TX000081,EMP002,Meera,2026-08-09,TravelDesk,Travel,21413.01,Manager B,Engineering,Card,Mumbai,False
TX000082,EMP003,Kabir,2026-02-13,TechSupply,Travel,22674.01,Manager A,Finance,UPI,Delhi,False
TX000083,EMP003,Kabir,2026-01-01,CloudWorks,Travel,20080.02,Manager B,Operations,Card,Mumbai,False
TX000084,EMP001,Aarav,2026-02-17,EquipHub,Office,23800.39,Manager A,Engineering,Card,Varanasi,False
TX000085,EMP001,Aarav,2026-01-17,CloudWorks,Equipment,19637.8,Manager A,Finance,UPI,Varanasi,False
TX000086,EMP001,Aarav,2026-04-06,TechSupply,Travel,11004.06,Manager A,Engineering,Bank Transfer,Bengaluru,False
TX000087,EMP002,Meera,2026-06-17,TechSupply,Office,14217.66,Manager A,Finance,Bank Transfer,Delhi,False
TX000088,EMP004,Ishita,2026-07-10,TravelDesk,Office,23369.85,Manager B,Engineering,Bank Transfer,Varanasi,False
TX000089,EMP003,Kabir,2026-07-06,OfficeMart,Software,21863.76,Manager A,Operations,UPI,Varanasi,False
TX000090,EMP004,Ishita,2026-03-10,CloudWorks,Equipment,261993.7238529151,Manager A,Finance,UPI,Mumbai,True
TX000091,EMP001,Aarav,2026-05-18,TechSupply,Travel,23880.18,Manager A,Engineering,Card,Delhi,False
TX000092,EMP001,Aarav,2026-05-14,TechSupply,Office,21095.36,Manager A,Operations,Card,Mumbai,False
TX000093,EMP001,Aarav,2026-07-17,CloudWorks,Software,24329.74,Manager A,Finance,Card,Varanasi,False
TX000094,EMP002,Meera,2026-08-06,TravelDesk,Software,19554.28,Manager B,Finance,UPI,Varanasi,False
TX000095,EMP003,Kabir,2026-03-20,OfficeMart,Software,22867.97,Manager A,Operations,Bank Transfer,Bengaluru,False
TX000096,EMP005,Rohan,2026-08-04,TechSupply,Equipment,336744.98069971043,Manager B,Operations,UPI,Varanasi,True
TX000097,EMP001,Aarav,2026-06-09,TravelDesk,Office,11845.34,Manager B,Engineering,Card,Varanasi,False
TX000098,EMP005,Rohan,2026-06-29,OfficeMart,Software,30370.54,Manager B,Engineering,Bank Transfer,Bengaluru,False
TX000099,EMP005,Rohan,2026-04-11,TravelDesk,Equipment,9009.45,Manager A,Engineering,Bank Transfer,Varanasi,False
TX000100,EMP005,Rohan,2026-04-28,OfficeMart,Equipment,25257.52,Manager A,Operations,UPI,Bengaluru,False
TX000101,EMP002,Meera,2026-05-12,OfficeMart,Equipment,20143.87,Manager A,Operations,Bank Transfer,Varanasi,False
TX000102,EMP005,Rohan,2026-08-07,CloudWorks,Equipment,20610.17,Manager A,Operations,Card,Bengaluru,False
TX000103,EMP001,Aarav,2026-07-29,TechSupply,Travel,27165.79,Manager B,Operations,UPI,Delhi,False
TX000104,EMP005,Rohan,2026-06-14,EquipHub,Office,21694.27,Manager A,Engineering,UPI,Mumbai,False
TX000105,EMP003,Kabir,2026-08-22,TechSupply,Travel,13017.23,Manager A,Engineering,Bank Transfer,Varanasi,False
TX000106,EMP005,Rohan,2026-01-09,OfficeMart,Travel,18284.03,Manager A,Engineering,UPI,Varanasi,False
TX000107,EMP001,Aarav,2026-05-19,CloudWorks,Office,13898.43,Manager B,Finance,Card,Delhi,False
TX000108,EMP002,Meera,2026-03-22,TechSupply,Equipment,24351.19,Manager A,Engineering,Bank Transfer,Varanasi,False
TX000109,EMP001,Aarav,2026-01-12,EquipHub,Software,21389.21,Manager A,Finance,Bank Transfer,Bengaluru,False
TX000110,EMP004,Ishita,2026-04-04,TechSupply,Equipment,8663.5,Manager B,Finance,Card,Delhi,False
TX000111,EMP005,Rohan,2026-01-20,EquipHub,Software,7329.0,Manager B,Finance,UPI,Bengaluru,False
TX000112,EMP003,Kabir,2026-07-07,CloudWorks,Software,21714.5,Manager B,Finance,Bank Transfer,Varanasi,False
TX000113,EMP001,Aarav,2026-07-21,EquipHub,Software,13500.79,Manager B,Engineering,UPI,Varanasi,False
TX000114,EMP005,Rohan,2026-06-27,EquipHub,Travel,22517.6,Manager B,Finance,UPI,Bengaluru,False
TX000115,EMP002,Meera,2026-06-24,EquipHub,Equipment,12812.62,Manager A,Finance,Bank Transfer,Bengaluru,False
TX000116,EMP001,Aarav,2026-01-12,OfficeMart,Software,18058.45,Manager A,Operations,UPI,Mumbai,False
TX000117,EMP003,Kabir,2026-06-30,CloudWorks,Software,13976.5,Manager B,Operations,UPI,Bengaluru,False
TX000118,EMP002,Meera,2026-07-08,TravelDesk,Travel,14893.88,Manager A,Finance,Card,Bengaluru,False
TX000119,EMP003,Kabir,2026-02-20,TravelDesk,Office,18476.63,Manager A,Operations,Bank Transfer,Delhi,False
TX000120,EMP002,Meera,2026-08-13,TravelDesk,Travel,109153.6695542439,Manager A,Engineering,Bank Transfer,Bengaluru,True
TX000121,EMP004,Ishita,2026-03-14,TechSupply,Equipment,396472.6246325133,Manager A,Finance,Card,Varanasi,True
TX000122,EMP002,Meera,2026-07-10,TechSupply,Software,21243.53,Manager A,Operations,UPI,Delhi,False
TX000123,EMP003,Kabir,2026-05-30,OfficeMart,Office,21067.65,Manager B,Engineering,UPI,Mumbai,False
TX000124,EMP005,Rohan,2026-04-04,TechSupply,Software,15509.4,Manager A,Operations,Card,Mumbai,False
TX000125,EMP002,Meera,2026-06-12,TravelDesk,Software,14664.78,Manager B,Engineering,Bank Transfer,Bengaluru,False
TX000126,EMP004,Ishita,2026-02-21,TravelDesk,Equipment,17588.57,Manager B,Finance,UPI,Mumbai,False
TX000127,EMP004,Ishita,2026-07-08,TravelDesk,Office,22038.15,Manager A,Finance,Bank Transfer,Bengaluru,False
TX000128,EMP002,Meera,2026-01-30,TechSupply,Equipment,9000.83,Manager A,Engineering,Bank Transfer,Delhi,False
TX000129,EMP001,Aarav,2026-08-26,TechSupply,Office,25266.1,Manager B,Finance,UPI,Varanasi,False
TX000130,EMP001,Aarav,2026-01-13,CloudWorks,Travel,21878.84,Manager B,Finance,UPI,Varanasi,False
TX000131,EMP005,Rohan,2026-02-02,EquipHub,Software,14736.15,Manager A,Finance,Card,Varanasi,False
TX000132,EMP001,Aarav,2026-07-03,TechSupply,Office,23419.44,Manager B,Engineering,Bank Transfer,Bengaluru,False
TX000133,EMP001,Aarav,2026-03-01,TravelDesk,Software,20235.05,Manager B,Engineering,UPI,Bengaluru,False
TX000134,EMP003,Kabir,2026-04-25,EquipHub,Equipment,25063.83,Manager B,Operations,Card,Varanasi,False
TX000135,EMP005,Rohan,2026-03-17,EquipHub,Office,17515.54,Manager B,Operations,Card,Bengaluru,False
TX000136,EMP003,Kabir,2026-02-09,EquipHub,Software,18707.63,Manager B,Finance,UPI,Mumbai,False
TX000137,EMP003,Kabir,2026-08-02,TechSupply,Software,25084.5,Manager A,Finance,Card,Mumbai,False
TX000138,EMP005,Rohan,2026-04-10,TechSupply,Equipment,20371.84,Manager A,Engineering,UPI,Varanasi,False
TX000139,EMP004,Ishita,2026-08-03,TravelDesk,Software,15967.4,Manager A,Operations,UPI,Delhi,False
TX000140,EMP001,Aarav,2026-04-11,TravelDesk,Equipment,21642.23,Manager A,Engineering,Card,Delhi,False
TX000141,EMP004,Ishita,2026-01-24,TravelDesk,Equipment,20138.69,Manager B,Operations,UPI,Varanasi,False
TX000142,EMP005,Rohan,2026-08-23,TravelDesk,Office,19153.26,Manager A,Engineering,Card,Varanasi,False
TX000143,EMP005,Rohan,2026-02-27,OfficeMart,Travel,30852.66,Manager B,Operations,UPI,Varanasi,False
TX000144,EMP001,Aarav,2026-06-25,OfficeMart,Software,13690.38,Manager A,Operations,UPI,Varanasi,False
TX000145,EMP003,Kabir,2026-04-04,TravelDesk,Software,11279.78,Manager A,Engineering,UPI,Varanasi,False
TX000146,EMP001,Aarav,2026-02-23,TechSupply,Software,14379.85,Manager B,Operations,UPI,Bengaluru,False
TX000147,EMP004,Ishita,2026-05-11,TravelDesk,Travel,15453.78,Manager B,Finance,UPI,Varanasi,False
TX000148,EMP001,Aarav,2026-01-02,TechSupply,Office,22766.59,Manager B,Engineering,Bank Transfer,Bengaluru,False
TX000149,EMP003,Kabir,2026-08-15,EquipHub,Software,365867.1870446837,Manager B,Operations,Card,Mumbai,True
TX000150,EMP002,Meera,2026-08-04,TechSupply,Office,26530.07,Manager A,Operations,UPI,Delhi,False
TX000151,EMP001,Aarav,2026-05-21,TechSupply,Travel,14618.92,Manager B,Engineering,Bank Transfer,Varanasi,False
TX000152,EMP001,Aarav,2026-04-09,OfficeMart,Software,18676.92,Manager A,Operations,Bank Transfer,Delhi,False
TX000153,EMP001,Aarav,2026-04-13,EquipHub,Equipment,17089.64,Manager B,Engineering,Bank Transfer,Mumbai,False
TX000154,EMP002,Meera,2026-05-25,TravelDesk,Travel,19102.36,Manager A,Engineering,Bank Transfer,Delhi,False
TX000155,EMP004,Ishita,2026-05-03,CloudWorks,Travel,20655.56,Manager B,Finance,UPI,Mumbai,False
TX000156,EMP003,Kabir,2026-01-09,CloudWorks,Travel,19069.44,Manager B,Engineering,Bank Transfer,Mumbai,False
TX000157,EMP004,Ishita,2026-01-30,TravelDesk,Travel,13329.17,Manager B,Engineering,Card,Varanasi,False
TX000158,EMP003,Kabir,2026-05-11,CloudWorks,Equipment,17372.15,Manager A,Operations,UPI,Varanasi,False
TX000159,EMP004,Ishita,2026-04-17,CloudWorks,Software,129686.8184530793,Manager B,Operations,Bank Transfer,Delhi,True
TX000160,EMP004,Ishita,2026-07-17,OfficeMart,Equipment,27817.85,Manager A,Engineering,Card,Varanasi,False
TX000161,EMP003,Kabir,2026-07-16,OfficeMart,Travel,244848.27467847776,Manager A,Operations,Bank Transfer,Varanasi,True
TX000162,EMP004,Ishita,2026-08-17,OfficeMart,Equipment,11341.29,Manager B,Engineering,Card,Bengaluru,False
TX000163,EMP004,Ishita,2026-08-10,CloudWorks,Office,19794.56,Manager A,Engineering,UPI,Mumbai,False
TX000164,EMP003,Kabir,2026-05-13,OfficeMart,Equipment,21364.86,Manager A,Finance,UPI,Mumbai,False
TX000165,EMP002,Meera,2026-02-15,CloudWorks,Software,20267.55,Manager A,Operations,UPI,Delhi,False
TX000166,EMP002,Meera,2026-04-24,TravelDesk,Travel,16120.39,Manager A,Finance,Bank Transfer,Bengaluru,False
TX000167,EMP002,Meera,2026-06-06,TechSupply,Equipment,10794.19,Manager A,Finance,Bank Transfer,Varanasi,False
TX000168,EMP003,Kabir,2026-06-14,TechSupply,Travel,23500.14,Manager B,Operations,Card,Mumbai,False
TX000169,EMP005,Rohan,2026-08-23,TechSupply,Travel,23630.15,Manager A,Engineering,UPI,Bengaluru,False
TX000170,EMP001,Aarav,2026-02-26,CloudWorks,Travel,524877.4150664455,Manager A,Finance,UPI,Mumbai,True
TX000171,EMP001,Aarav,2026-05-18,EquipHub,Office,21968.37,Manager A,Operations,Card,Delhi,False
TX000172,EMP002,Meera,2026-05-09,OfficeMart,Office,24287.99,Manager A,Engineering,Bank Transfer,Varanasi,False
TX000173,EMP005,Rohan,2026-06-20,TravelDesk,Software,7506.71,Manager B,Engineering,Bank Transfer,Delhi,False
TX000174,EMP002,Meera,2026-07-23,EquipHub,Office,26819.06,Manager B,Engineering,UPI,Delhi,False
TX000175,EMP002,Meera,2026-08-13,CloudWorks,Software,384394.09838233487,Manager B,Operations,Card,Varanasi,True
TX000176,EMP001,Aarav,2026-03-30,EquipHub,Office,16395.1,Manager A,Engineering,Bank Transfer,Delhi,False
TX000177,EMP001,Aarav,2026-01-02,EquipHub,Office,10686.67,Manager A,Finance,Bank Transfer,Mumbai,False
TX000178,EMP004,Ishita,2026-04-17,OfficeMart,Office,24813.19,Manager B,Engineering,Bank Transfer,Mumbai,False
TX000179,EMP002,Meera,2026-05-09,EquipHub,Equipment,21832.71,Manager A,Operations,Bank Transfer,Varanasi,False
TX000180,EMP004,Ishita,2026-05-26,TravelDesk,Software,30208.48,Manager B,Engineering,Bank Transfer,Mumbai,False
TX000181,EMP002,Meera,2026-07-06,TechSupply,Equipment,27893.75,Manager B,Finance,UPI,Bengaluru,False
TX000182,EMP003,Kabir,2026-03-19,TravelDesk,Software,189571.76904950163,Manager B,Engineering,UPI,Varanasi,True
TX000183,EMP001,Aarav,2026-05-26,OfficeMart,Software,19105.48,Manager B,Operations,Card,Varanasi,False
TX000184,EMP003,Kabir,2026-07-16,EquipHub,Travel,429356.2872202678,Manager B,Engineering,Card,Delhi,True
TX000185,EMP002,Meera,2026-06-30,EquipHub,Equipment,22142.13,Manager B,Finance,Card,Mumbai,False
TX000186,EMP004,Ishita,2026-01-28,EquipHub,Office,20038.83,Manager A,Operations,UPI,Bengaluru,False
TX000187,EMP004,Ishita,2026-05-29,CloudWorks,Travel,18155.86,Manager B,Engineering,Bank Transfer,Varanasi,False
TX000188,EMP003,Kabir,2026-06-11,EquipHub,Equipment,23130.61,Manager A,Finance,Card,Varanasi,False
TX000189,EMP002,Meera,2026-05-11,OfficeMart,Travel,21352.03,Manager B,Finance,Card,Mumbai,False
TX000190,EMP005,Rohan,2026-01-07,OfficeMart,Travel,17205.16,Manager B,Engineering,Bank Transfer,Varanasi,False
TX000191,EMP003,Kabir,2026-07-14,OfficeMart,Office,27399.11,Manager B,Operations,Bank Transfer,Bengaluru,False
TX000192,EMP005,Rohan,2026-03-22,TravelDesk,Travel,15353.5,Manager B,Operations,UPI,Mumbai,False
TX000193,EMP003,Kabir,2026-04-06,OfficeMart,Equipment,23717.7,Manager B,Engineering,UPI,Varanasi,False
TX000194,EMP002,Meera,2026-01-02,CloudWorks,Equipment,20811.89,Manager B,Finance,Bank Transfer,Mumbai,False
TX000195,EMP004,Ishita,2026-02-08,TravelDesk,Travel,12771.39,Manager A,Finance,Card,Delhi,False
TX000196,EMP003,Kabir,2026-02-10,EquipHub,Equipment,25675.09,Manager B,Operations,Bank Transfer,Bengaluru,False
TX000197,EMP002,Meera,2026-01-22,EquipHub,Office,306690.29145297525,Manager B,Finance,UPI,Delhi,True
TX000198,EMP003,Kabir,2026-07-23,CloudWorks,Office,19181.29,Manager A,Engineering,Card,Varanasi,False
TX000199,EMP002,Meera,2026-03-06,TravelDesk,Travel,24278.98,Manager A,Engineering,Card,Delhi,False
TX000200,EMP004,Ishita,2026-04-05,CloudWorks,Travel,356159.4074957355,Manager A,Operations,Card,Mumbai,True
TX000201,EMP005,Rohan,2026-08-10,TravelDesk,Travel,17487.91,Manager B,Engineering,UPI,Bengaluru,False
TX000202,EMP005,Rohan,2026-05-05,CloudWorks,Travel,9700.71,Manager B,Finance,Card,Mumbai,False
TX000203,EMP005,Rohan,2026-01-13,OfficeMart,Equipment,22532.88,Manager A,Operations,Card,Varanasi,False
TX000204,EMP005,Rohan,2026-08-02,EquipHub,Travel,25438.52,Manager B,Finance,Card,Mumbai,False
TX000205,EMP002,Meera,2026-08-24,EquipHub,Software,21930.36,Manager A,Engineering,UPI,Bengaluru,False
TX000206,EMP004,Ishita,2026-03-19,TechSupply,Travel,17522.22,Manager B,Finance,UPI,Mumbai,False
TX000207,EMP001,Aarav,2026-06-10,EquipHub,Travel,21689.92,Manager B,Operations,Card,Varanasi,False
TX000208,EMP005,Rohan,2026-07-31,EquipHub,Travel,17977.56,Manager A,Engineering,Bank Transfer,Bengaluru,False
TX000209,EMP001,Aarav,2026-04-29,OfficeMart,Equipment,22177.62,Manager B,Engineering,UPI,Delhi,False
TX000210,EMP004,Ishita,2026-07-24,TravelDesk,Equipment,23268.26,Manager A,Engineering,Bank Transfer,Varanasi,False
TX000211,EMP003,Kabir,2026-05-04,TechSupply,Travel,9643.63,Manager B,Operations,Card,Varanasi,False
TX000212,EMP004,Ishita,2026-01-20,OfficeMart,Software,20971.45,Manager B,Engineering,Card,Delhi,False
TX000213,EMP001,Aarav,2026-05-11,TechSupply,Equipment,16279.62,Manager A,Engineering,Bank Transfer,Varanasi,False
TX000214,EMP001,Aarav,2026-04-01,TravelDesk,Office,24730.03,Manager B,Finance,Card,Varanasi,False
TX000215,EMP003,Kabir,2026-01-05,TravelDesk,Software,16208.21,Manager A,Operations,Bank Transfer,Delhi,False
TX000216,EMP002,Meera,2026-07-21,TechSupply,Equipment,23309.97,Manager A,Operations,UPI,Delhi,False
TX000217,EMP004,Ishita,2026-02-10,EquipHub,Travel,17285.58,Manager A,Engineering,Card,Varanasi,False
TX000218,EMP002,Meera,2026-06-19,EquipHub,Equipment,16206.36,Manager A,Operations,UPI,Bengaluru,False
TX000219,EMP001,Aarav,2026-03-02,EquipHub,Equipment,20032.65,Manager A,Finance,Card,Delhi,False
TX000220,EMP005,Rohan,2026-01-17,TravelDesk,Travel,22974.36,Manager B,Operations,Bank Transfer,Bengaluru,False
TX000221,EMP002,Meera,2026-01-17,EquipHub,Office,13244.73,Manager A,Operations,UPI,Delhi,False
TX000222,EMP004,Ishita,2026-01-26,TravelDesk,Software,20787.34,Manager A,Finance,UPI,Delhi,False
TX000223,EMP001,Aarav,2026-01-19,CloudWorks,Travel,10639.93,Manager B,Engineering,Bank Transfer,Delhi,False
TX000224,EMP001,Aarav,2026-05-22,OfficeMart,Equipment,16579.37,Manager A,Finance,UPI,Varanasi,False
TX000225,EMP003,Kabir,2026-05-30,OfficeMart,Office,13074.39,Manager B,Operations,Card,Varanasi,False
TX000226,EMP001,Aarav,2026-08-24,EquipHub,Software,251469.15650028872,Manager A,Finance,Card,Mumbai,True
TX000227,EMP005,Rohan,2026-04-08,CloudWorks,Office,21275.17,Manager A,Operations,Bank Transfer,Bengaluru,False
TX000228,EMP001,Aarav,2026-02-08,TechSupply,Travel,22873.75,Manager A,Operations,Card,Mumbai,False
TX000229,EMP001,Aarav,2026-03-23,TechSupply,Office,26162.41,Manager A,Operations,Bank Transfer,Bengaluru,False
TX000230,EMP005,Rohan,2026-05-07,TravelDesk,Travel,15309.65,Manager A,Operations,Card,Mumbai,False
TX000231,EMP005,Rohan,2026-04-01,TechSupply,Equipment,15495.95,Manager A,Engineering,Card,Mumbai,False
TX000232,EMP002,Meera,2026-08-26,OfficeMart,Travel,19573.88,Manager A,Finance,Bank Transfer,Bengaluru,False
