transaction_id,employee_id,employee_name,date,vendor,category,amount,manager_name,department,payment_method,location,synthetic_anomaly
TX000063,EMP002,Meera,2026-03-30,CloudWorks,Software,25182.97,Manager A,Engineering,Card,Bengaluru,False
TX000064,EMP002,Meera,2026-03-13,CloudWorks,Equipment,27800.27,Manager B,Engineering,UPI,Delhi,False
TX000065,EMP003,Kabir,2026-05-09,TravelDesk,Travel,30463.61,Manager A,Operations,Bank Transfer,Bengaluru,False
TX000066,EMP004,Ishita,2026-06-01,OfficeMart,Travel,15815.46,Manager A,Finance,Bank Transfer,Bengaluru,False
TX000067,EMP003,Kabir,2026-07-26,EquipHub,Travel,20422.39,Manager B,Finance,Bank Transfer,Bengaluru,False
TX000068,EMP003,Kabir,2026-01-21,CloudWorks,Office,10567.76,Manager B,Operations,Card,Varanasi,False
TX000069,EMP003,Kabir,2026-05-23,EquipHub,Equipment,23825.2,Manager B,Operations,Card,Delhi,False
TX000070,EMP004,Ishita,2026-05-22,TravelDesk,Travel,15973.16,Manager A,Finance,Card,Bengaluru,False
TX000071,EMP001,Aarav,2026-05-18,CloudWorks,Travel,6252.26,Manager B,Operations,UPI,Varanasi,False
TX000072,EMP003,Kabir,2026-04-29,OfficeMart,Equipment,7620.57,Manager B,Finance,UPI,Mumbai,False
TX000073,EMP004,Ishita,2026-01-22,CloudWorks,Software,22210.14,Manager B,Operations,Card,Bengaluru,False
TX000074,EMP004,Ishita,2026-03-22,EquipHub,Equipment,21397.27,Manager B,Finance,UPI,Delhi,False
TX000075,EMP003,Kabir,2026-03-17,EquipHub,Office,19084.86,Manager A,Operations,Bank Transfer,Delhi,False
TX000076,EMP004,Ishita,2026-04-02,OfficeMart,Travel,28888.73,Manager B,Operations,Bank Transfer,Varanasi,False
TX000077,EMP004,Ishita,2026-04-26,CloudWorks,Equipment,20068.56,Manager A,Operations,UPI,Varanasi,False
TX000078,EMP003,Kabir,2026-01-29,EquipHub,Travel,33965.92,Manager A,Finance,Bank Transfer,Bengaluru,False
TX000079,EMP001,Aarav,2026-06-14,OfficeMart,Software,20647.28,Manager B,Operations,Bank Transfer,Delhi,False
TX000080,EMP005,Rohan,2026-04-21,OfficeMart,Software,15235.18,Manager B,Operations,UPI,Varanasi,False
TX000081,EMP003,Kabir,2026-01-27,OfficeMart,Equipment,6139.38,Manager B,Finance,UPI,Varanasi,False
TX000082,EMP001,Aarav,2026-01-26,CloudWorks,Office,20829.45,Manager B,Operations,UPI,Mumbai,False
TX000083,EMP002,Meera,2026-02-27,EquipHub,Equipment,18922.33,Manager B,Finance,Card,Varanasi,False
TX000084,EMP002,Meera,2026-06-07,OfficeMart,Office,18404.97,Manager A,Finance,UPI,Bengaluru,False
TX000085,EMP005,Rohan,2026-07-12,TechSupply,Equipment,11106.89,Manager A,Finance,UPI,Varanasi,False
TX000086,EMP005,Rohan,2026-08-11,EquipHub,Travel,21186.74,Manager B,Operations,Bank Transfer,Mumbai,False
TX000087,EMP003,Kabir,2026-02-18,TravelDesk,Travel,28121.52,Manager A,Operations,Bank Transfer,Mumbai,False
TX000088,EMP005,Rohan,2026-06-26,OfficeMart,Software,14671.2,Manager A,Operations,Bank Transfer,Varanasi,False
TX000089,EMP004,Ishita,2026-05-27,OfficeMart,Travel,22356.96,Manager A,Finance,Card,Varanasi,False
TX000090,EMP003,Kabir,2026-06-20,TechSupply,Office,25569.78,Manager B,Finance,Bank Transfer,Varanasi,False
TX000091,EMP003,Kabir,2026-04-21,TechSupply,Travel,22567.34,Manager B,Engineering,Bank Transfer,Mumbai,False
TX000092,EMP002,Meera,2026-08-16,TravelDesk,Travel,17943.28,Manager B,Operations,Card,Bengaluru,False
TX000093,EMP003,Kabir,2026-08-14,TravelDesk,Travel,22300.26,Manager B,Engineering,UPI,Delhi,False
TX000094,EMP001,Aarav,2026-01-29,EquipHub,Software,20416.29,Manager A,Finance,Bank Transfer,Delhi,False
TX000095,EMP004,Ishita,2026-05-27,EquipHub,Software,19844.82,Manager A,Engineering,UPI,Mumbai,False
TX000096,EMP005,Rohan,2026-05-22,EquipHub,Office,13295.7,Manager A,Engineering,Bank Transfer,Delhi,False
TX000097,EMP001,Aarav,2026-02-24,TechSupply,Travel,14227.45,Manager B,Operations,Bank Transfer,Bengaluru,False
TX000098,EMP003,Kabir,2026-06-06,TechSupply,Equipment,23715.03,Manager A,Engineering,Card,Delhi,False
TX000099,EMP003,Kabir,2026-05-31,EquipHub,Travel,35586.04,Manager B,Operations,Bank Transfer,Varanasi,False
TX000100,EMP001,Aarav,2026-08-10,CloudWorks,Travel,19659.3,Manager A,Operations,Card,Delhi,False
