transaction_id,employee_id,employee_name,date,vendor,category,amount,manager_name,department,payment_method,location,synthetic_anomaly
TX000027,EMP004,Ishita,2026-04-13,TravelDesk,Office,22238.95,Manager B,Finance,Card,Mumbai,False
TX000028,EMP001,Aarav,2026-07-23,EquipHub,Office,11475.21,Manager A,Engineering,Card,Bengaluru,False
TX000029,EMP001,Aarav,2026-01-10,TravelDesk,Equipment,20221.48,Manager B,Engineering,UPI,Varanasi,False
TX000030,EMP004,Ishita,2026-02-20,EquipHub,Office,14739.07,Manager B,Engineering,Card,Varanasi,False
TX000031,EMP001,Aarav,2026-02-10,CloudWorks,Travel,12640.94,Manager B,Engineering,Bank Transfer,Bengaluru,False
TX000032,EMP005,Rohan,2026-06-16,CloudWorks,Travel,28038.35,Manager B,Operations,Bank Transfer,Varanasi,False
TX000033,EMP001,Aarav,2026-08-26,CloudWorks,Office,18478.42,Manager A,Operations,UPI,Delhi,False
TX000034,EMP002,Meera,2026-07-13,OfficeMart,Office,24430.72,Manager A,Engineering,UPI,Delhi,False
TX000035,EMP002,Meera,2026-01-20,OfficeMart,Software,152941.76871378924,Manager A,Finance,Card,Mumbai,True
TX000036,EMP003,Kabir,2026-01-18,CloudWorks,Equipment,12744.68,Manager A,Operations,Card,Delhi,False
TX000037,EMP005,Rohan,2026-07-08,CloudWorks,Office,18054.3,Manager A,Engineering,UPI,Mumbai,False
TX000038,EMP002,Meera,2026-02-05,TravelDesk,Software,21875.69,Manager B,Finance,UPI,Bengaluru,False
TX000039,EMP002,Meera,2026-08-13,CloudWorks,Equipment,28688.27,Manager B,Operations,Card,Bengaluru,False
TX000040,EMP004,Ishita,2026-01-25,CloudWorks,Equipment,24065.15,Manager B,Engineering,Bank Transfer,Delhi,False
TX000041,EMP004,Ishita,2026-06-25,EquipHub,Equipment,20189.41,Manager A,Operations,Card,Bengaluru,False
TX000042,EMP003,Kabir,2026-06-13,CloudWorks,Software,24004.21,Manager A,Engineering,Card,Mumbai,False
TX000043,EMP001,Aarav,2026-06-07,TechSupply,Software,27861.61,Manager A,Finance,Card,Bengaluru,False
TX000044,EMP004,Ishita,2026-04-17,EquipHub,Software,23105.59,Manager B,Finance,UPI,Varanasi,False
TX000045,EMP001,Aarav,2026-04-27,EquipHub,Office,20227.4,Manager A,Finance,Card,Varanasi,False
TX000046,EMP002,Meera,2026-04-15,EquipHub,Office,21755.2,Manager A,Finance,Card,Varanasi,False
TX000047,EMP002,Meera,2026-01-28,TechSupply,Software,23643.19,Manager A,Finance,Bank Transfer,Mumbai,False
TX000048,EMP005,Rohan,2026-06-13,OfficeMart,Software,16027.88,Manager A,Engineering,Bank Transfer,Varanasi,False
TX000049,EMP005,Rohan,2026-07-24,EquipHub,Equipment,11099.52,Manager B,Engineering,UPI,Mumbai,False
TX000050,EMP004,Ishita,2026-02-19,OfficeMart,Software,17816.44,Manager B,Engineering,Card,Delhi,False
TX000051,EMP002,Meera,2026-05-07,TechSupply,Software,19558.9,Manager A,Operations,Bank Transfer,Delhi,False
TX000052,EMP002,Meera,2026-02-18,TechSupply,Travel,26583.79,Manager A,Engineering,Bank Transfer,Bengaluru,False
TX000053,EMP005,Rohan,2026-04-11,TravelDesk,Equipment,24643.02,Manager B,Engineering,UPI,Mumbai,False
TX000054,EMP005,Rohan,2026-02-18,EquipHub,Travel,17788.72,Manager A,Operations,UPI,Mumbai,False
TX000055,EMP004,Ishita,2026-06-20,TravelDesk,Software,21772.03,Manager A,Operations,UPI,Mumbai,False
TX000056,EMP005,Rohan,2026-04-11,TechSupply,Software,23059.81,Manager A,Finance,UPI,Varanasi,False
TX000057,EMP003,Kabir,2026-05-16,OfficeMart,Software,21530.41,Manager A,Finance,Bank Transfer,Delhi,False
TX000058,EMP004,Ishita,2026-02-28,EquipHub,Equipment,24030.78,Manager A,Finance,Bank Transfer,Mumbai,False
TX000059,EMP003,Kabir,2026-01-14,CloudWorks,Software,22586.8,Manager B,Operations,Bank Transfer,Delhi,False
TX000060,EMP002,Meera,2026-04-07,CloudWorks,Equipment,18779.37,Manager A,Finance,UPI,Delhi,False
TX000061,EMP003,Kabir,2026-08-25,CloudWorks,Equipment,20634.23,Manager A,Operations,Bank Transfer,Delhi,False
TX000062,EMP001,Aarav,2026-05-07,CloudWorks,Travel,26395.12,Manager A,Engineering,UPI,Mumbai,False
TX000063,EMP005,Rohan,2026-08-21,EquipHub,Office,11468.68,Manager B,Engineering,UPI,Bengaluru,False
TX000064,EMP002,Meera,2026-05-26,OfficeMart,Office,22540.6,Manager A,Operations,UPI,Bengaluru,False
TX000065,EMP001,Aarav,2026-02-27,OfficeMart,Equipment,16775.11,Manager A,Engineering,Bank Transfer,Bengaluru,False
TX000066,EMP005,Rohan,2026-06-26,OfficeMart,Software,26654.59,Manager A,Engineering,Bank Transfer,Bengaluru,False
TX000067,EMP002,Meera,2026-04-20,TechSupply,Software,14925.77,Manager A,Engineering,Card,Mumbai,False
TX000068,EMP001,Aarav,2026-01-08,EquipHub,Travel,20126.9,Manager B,Operations,Card,Bengaluru,False
TX000069,EMP005,Rohan,2026-04-04,TravelDesk,Office,20209.17,Manager B,Finance,UPI,Delhi,False
TX000070,EMP004,Ishita,2026-02-11,EquipHub,Office,34218.51,Manager B,Engineering,Bank Transfer,Bengaluru,False
TX000071,EMP003,Kabir,2026-03-16,CloudWorks,Equipment,24248.72,Manager B,Operations,Card,Mumbai,False
TX000072,EMP002,Meera,2026-06-24,TechSupply,Office,16948.62,Manager B,Engineering,UPI,Varanasi,False
TX000073,EMP001,Aarav,2026-02-24,EquipHub,Equipment,11489.14,Manager B,Operations,Bank Transfer,Delhi,False
TX000074,EMP001,Aarav,2026-08-15,CloudWorks,Travel,21692.77,Manager B,Operations,UPI,Bengaluru,False
TX000075,EMP002,Meera,2026-05-19,CloudWorks,Travel,16068.5,Manager A,Finance,Card,Bengaluru,False
TX000076,EMP001,Aarav,2026-07-13,CloudWorks,Software,15076.05,Manager A,Finance,UPI,Mumbai,False
TX000077,EMP001,Aarav,2026-03-23,EquipHub,Equipment,15944.84,Manager B,Operations,UPI,Bengaluru,False
TX000078,EMP004,Ishita,2026-02-25,OfficeMart,Office,8681.15,Manager B,Operations,UPI,Delhi,False
TX000079,EMP002,Meera,2026-08-25,EquipHub,Software,21242.8,Manager B,Operations,Bank Transfer,Delhi,False
TX000080,EMP004,Ishita,2026-08-04,EquipHub,Equipment,21542.14,Manager A,Operations,UPI,Delhi,False
TX000081,EMP005,Rohan,2026-07-18,CloudWorks,Equipment,18295.11,Manager B,Finance,UPI,Mumbai,False
TX000082,EMP002,Meera,2026-04-18,EquipHub,Software,31845.39,Manager B,Engineering,Card,Delhi,False
TX000083,EMP001,Aarav,2026-05-26,TechSupply,Equipment,19884.81,Manager A,Finance,UPI,Delhi,False
TX000084,EMP002,Meera,2026-01-10,CloudWorks,Office,13138.18,Manager B,Finance,UPI,Bengaluru,False
TX000085,EMP003,Kabir,2026-03-12,OfficeMart,Travel,15833.87,Manager B,Engineering,Bank Transfer,Mumbai,False
TX000086,EMP005,Rohan,2026-02-04,TechSupply,Equipment,13880.09,Manager B,Engineering,Bank Transfer,Bengaluru,False
TX000087,EMP003,Kabir,2026-05-05,TravelDesk,Equipment,12231.16,Manager B,Finance,UPI,Mumbai,False
TX000088,EMP005,Rohan,2026-05-08,TechSupply,Software,25166.83,Manager B,Finance,Card,Bengaluru,False
TX000089,EMP004,Ishita,2026-06-28,EquipHub,Equipment,14440.38,Manager B,Engineering,Card,Bengaluru,False
TX000090,EMP004,Ishita,2026-01-21,EquipHub,Office,17162.09,Manager A,Finance,Card,Varanasi,False
TX000091,EMP002,Meera,2026-07-27,TechSupply,Software,14523.52,Manager A,Finance,UPI,Bengaluru,False
TX000092,EMP003,Kabir,2026-01-03,TechSupply,Software,20264.36,Manager A,Operations,UPI,Varanasi,False
TX000093,EMP002,Meera,2026-04-01,OfficeMart,Office,22861.94,Manager A,Finance,UPI,Varanasi,False
TX000094,EMP002,Meera,2026-05-27,TravelDesk,Travel,14579.67,Manager A,Operations,Bank Transfer,Mumbai,False
TX000095,EMP001,Aarav,2026-04-29,TravelDesk,Software,21902.06,Manager B,Finance,Card,Bengaluru,False
TX000096,EMP002,Meera,2026-07-17,TravelDesk,Software,13480.0,Manager B,Finance,UPI,Mumbai,False
TX000097,EMP003,Kabir,2026-04-09,CloudWorks,Equipment,19866.85,Manager B,Engineering,Card,Delhi,False
TX000098,EMP004,Ishita,2026-05-03,OfficeMart,Equipment,23702.65,Manager A,Finance,Bank Transfer,Bengaluru,False
TX000099,EMP004,Ishita,2026-01-06,TravelDesk,Travel,22773.69,Manager B,Finance,Bank Transfer,Varanasi,False
TX000100,EMP001,Aarav,2026-04-17,TechSupply,Software,23099.58,Manager B,Engineering,UPI,Mumbai,False
TX000101,EMP003,Kabir,2026-06-09,TravelDesk,Travel,16969.78,Manager A,Engineering,Card,Delhi,False
TX000102,EMP004,Ishita,2026-07-18,EquipHub,Equipment,30820.63,Manager B,Finance,Card,Mumbai,False
TX000103,EMP004,Ishita,2026-02-27,TechSupply,Travel,13651.94,Manager B,Operations,Card,Bengaluru,False
TX000104,EMP004,Ishita,2026-08-27,CloudWorks,Software,21736.79,Manager B,Finance,Bank Transfer,Varanasi,False
TX000105,EMP005,Rohan,2026-06-24,TravelDesk,Office,26622.2,Manager B,Engineering,Bank Transfer,Delhi,False
TX000106,EMP002,Meera,2026-04-22,OfficeMart,Software,20660.15,Manager A,Finance,UPI,Mumbai,False
TX000107,EMP005,Rohan,2026-05-08,TechSupply,Office,17188.23,Manager A,Finance,UPI,Mumbai,False
TX000108,EMP001,Aarav,2026-06-14,TechSupply,Office,21827.1,Manager B,Operations,Bank Transfer,Varanasi,False
TX000109,EMP002,Meera,2026-05-10,OfficeMart,Equipment,16753.21,Manager A,Finance,UPI,Varanasi,False
TX000110,EMP002,Meera,2026-05-21,OfficeMart,Office,7910.8,Manager A,Operations,Card,Delhi,False
TX000111,EMP005,Rohan,2026-07-26,CloudWorks,Equipment,24675.81,Manager B,Engineering,UPI,Varanasi,False
TX000112,EMP001,Aarav,2026-01-04,TravelDesk,Software,23387.8,Manager B,Engineering,UPI,Bengaluru,False
TX000113,EMP005,Rohan,2026-06-05,CloudWorks,Software,16012.47,Manager A,Operations,Card,Mumbai,False
TX000114,EMP002,Meera,2026-01-15,TravelDesk,Software,14197.77,Manager B,Finance,UPI,Delhi,False
TX000115,EMP001,Aarav,2026-08-12,TravelDesk,Equipment,19137.51,Manager A,Operations,Card,Varanasi,False
TX000116,EMP003,Kabir,2026-01-22,TravelDesk,Equipment,8783.89,Manager A,Operations,Bank Transfer,Varanasi,False
TX000117,EMP001,Aarav,2026-05-07,TravelDesk,Software,17353.42,Manager B,Operations,Bank Transfer,Varanasi,False
TX000118,EMP004,Ishita,2026-03-27,OfficeMart,Travel,19538.19,Manager B,Engineering,Card,Delhi,False
TX000119,EMP002,Meera,2026-05-17,CloudWorks,Software,26213.21,Manager A,Finance,Bank Transfer,Bengaluru,False
TX000120,EMP003,Kabir,2026-07-23,TechSupply,Travel,17552.25,Manager B,Engineering,Bank Transfer,Delhi,False
TX000121,EMP005,Rohan,2026-06-03,CloudWorks,Software,24174.64,Manager A,Engineering,UPI,Bengaluru,False
TX000122,EMP004,Ishita,2026-03-09,EquipHub,Office,16156.61,Manager A,Finance,UPI,Delhi,False
TX000123,EMP005,Rohan,2026-04-23,CloudWorks,Software,15712.8,Manager B,Operations,UPI,Delhi,False
TX000124,EMP004,Ishita,2026-07-21,CloudWorks,Travel,15291.23,Manager A,Operations,UPI,Varanasi,False
TX000125,EMP005,Rohan,2026-08-20,OfficeMart,Equipment,24732.4,Manager B,Finance,UPI,Varanasi,False
TX000126,EMP004,Ishita,2026-08-01,TravelDesk,Software,18288.25,Manager A,Engineering,UPI,Bengaluru,False
TX000127,EMP005,Rohan,2026-01-15,TechSupply,Software,14599.67,Manager A,Finance,UPI,Delhi,False
TX000128,EMP004,Ishita,2026-07-08,TravelDesk,Equipment,15777.1,Manager A,Finance,UPI,Mumbai,False
TX000129,EMP005,Rohan,2026-06-12,EquipHub,Office,16555.52,Manager A,Engineering,Card,Bengaluru,False
TX000130,EMP005,Rohan,2026-04-17,OfficeMart,Travel,14611.74,Manager A,Engineering,UPI,Mumbai,False
TX000131,EMP004,Ishita,2026-07-16,EquipHub,Equipment,14723.28,Manager B,Finance,Card,Bengaluru,False
TX000132,EMP003,Kabir,2026-06-02,TechSupply,Software,27739.25,Manager B,Engineering,UPI,Varanasi,False
TX000133,EMP004,Ishita,2026-02-17,TravelDesk,Software,15529.96,Manager A,Operations,Card,Mumbai,False
TX000134,EMP001,Aarav,2026-04-05,TechSupply,Travel,30204.25,Manager A,Operations,UPI,Mumbai,False
TX000135,EMP001,Aarav,2026-01-30,CloudWorks,Travel,32186.48,Manager B,Operations,UPI,Bengaluru,False
TX000136,EMP003,Kabir,2026-03-04,EquipHub,Office,18108.48,Manager A,Operations,Bank Transfer,Delhi,False
TX000137,EMP004,Ishita,2026-08-23,CloudWorks,Software,22134.67,Manager B,Operations,Card,Bengaluru,False
TX000138,EMP003,Kabir,2026-02-26,TechSupply,Office,24222.23,Manager B,Engineering,Card,Delhi,False
TX000139,EMP005,Rohan,2026-01-21,CloudWorks,Travel,15933.85,Manager B,Engineering,Card,Bengaluru,False
TX000140,EMP004,Ishita,2026-02-07,TravelDesk,Office,10189.28,Manager A,Finance,UPI,Bengaluru,False
TX000141,EMP002,Meera,2026-06-24,CloudWorks,Travel,19047.25,Manager B,Finance,UPI,Delhi,False
TX000142,EMP002,Meera,2026-01-17,OfficeMart,Software,28165.06,Manager B,Engineering,Card,Varanasi,False
TX000143,EMP003,Kabir,2026-03-23,OfficeMart,Equipment,14786.3,Manager A,Engineering,Bank Transfer,Varanasi,False
TX000144,EMP001,Aarav,2026-05-03,TechSupply,Travel,21576.48,Manager B,Finance,Bank Transfer,Varanasi,False
TX000145,EMP002,Meera,2026-03-19,OfficeMart,Software,18101.39,Manager B,Finance,UPI,Delhi,False
TX000146,EMP004,Ishita,2026-04-01,CloudWorks,Travel,26501.49,Manager B,Operations,Card,Varanasi,False
TX000147,EMP004,Ishita,2026-07-15,EquipHub,Office,27454.16,Manager A,Operations,UPI,Mumbai,False
TX000148,EMP002,Meera,2026-05-17,CloudWorks,Equipment,27006.66,Manager B,Finance,Card,Bengaluru,False
TX000149,EMP003,Kabir,2026-06-28,OfficeMart,Software,16567.21,Manager B,Finance,Bank Transfer,Delhi,False
TX000150,EMP004,Ishita,2026-05-30,OfficeMart,Software,18147.05,Manager A,Engineering,Card,Delhi,False
TX000151,EMP003,Kabir,2026-03-11,EquipHub,Software,12874.33,Manager B,Engineering,UPI,Delhi,False
TX000152,EMP005,Rohan,2026-08-16,TechSupply,Office,10909.75,Manager B,Operations,Bank Transfer,Delhi,False
TX000153,EMP002,Meera,2026-02-09,TechSupply,Equipment,17450.54,Manager A,Engineering,Bank Transfer,Bengaluru,False
TX000154,EMP004,Ishita,2026-01-24,EquipHub,Software,17993.43,Manager A,Operations,Card,Varanasi,False
TX000155,EMP002,Meera,2026-04-29,OfficeMart,Travel,23143.77,Manager A,Finance,Bank Transfer,Varanasi,False
TX000156,EMP004,Ishita,2026-06-22,EquipHub,Office,38886.93,Manager A,Operations,Bank Transfer,Delhi,False
TX000157,EMP005,Rohan,2026-06-08,TechSupply,Travel,19119.72,Manager B,Finance,UPI,Mumbai,False
TX000158,EMP004,Ishita,2026-07-19,EquipHub,Travel,28762.38,Manager B,Finance,UPI,Delhi,False
TX000159,EMP003,Kabir,2026-01-29,OfficeMart,Equipment,21401.18,Manager B,Finance,UPI,Bengaluru,False
TX000160,EMP003,Kabir,2026-07-13,CloudWorks,Software,23979.53,Manager A,Finance,Bank Transfer,Mumbai,False
TX000161,EMP002,Meera,2026-06-26,EquipHub,Equipment,28228.05,Manager A,Engineering,Card,Varanasi,False
TX000162,EMP001,Aarav,2026-07-30,TravelDesk,Equipment,25045.83,Manager B,Engineering,Bank Transfer,Bengaluru,False
TX000163,EMP003,Kabir,2026-05-14,TechSupply,Equipment,20098.92,Manager A,Finance,UPI,Delhi,False
TX000164,EMP004,Ishita,2026-08-25,TravelDesk,Office,17161.46,Manager B,Operations,Bank Transfer,Delhi,False
TX000165,EMP002,Meera,2026-02-18,CloudWorks,Software,20546.63,Manager A,Finance,Bank Transfer,Bengaluru,False
TX000166,EMP003,Kabir,2026-08-06,EquipHub,Travel,26173.01,Manager B,Finance,Card,Bengaluru,False
TX000167,EMP005,Rohan,2026-04-17,TechSupply,Office,13411.5,Manager A,Engineering,UPI,Mumbai,False
TX000168,EMP001,Aarav,2026-01-06,OfficeMart,Equipment,10944.32,Manager B,Finance,Card,Delhi,False
TX000169,EMP004,Ishita,2026-06-24,EquipHub,Software,24973.66,Manager A,Operations,Card,Varanasi,False
TX000170,EMP004,Ishita,2026-05-31,TravelDesk,Office,306379.1215018795,Manager A,Engineering,Card,Delhi,True
TX000171,EMP001,Aarav,2026-04-24,TechSupply,Software,26328.63,Manager A,Finance,Card,Delhi,False
TX000172,EMP005,Rohan,2026-06-19,TravelDesk,Software,24607.2,Manager B,Engineering,Bank Transfer,Mumbai,False
TX000173,EMP003,Kabir,2026-02-10,TravelDesk,Software,9365.49,Manager B,Finance,Card,Delhi,False
TX000174,EMP001,Aarav,2026-05-21,CloudWorks,Travel,29589.49,Manager B,Operations,Card,Mumbai,False
TX000175,EMP001,Aarav,2026-04-25,EquipHub,Equipment,19145.91,Manager A,Operations,UPI,Delhi,False
TX000176,EMP002,Meera,2026-04-06,TechSupply,Office,20038.4,Manager B,Finance,Bank Transfer,Varanasi,False
TX000177,EMP005,Rohan,2026-06-21,CloudWorks,Travel,30137.58,Manager B,Finance,UPI,Delhi,False
TX000178,EMP004,Ishita,2026-05-25,EquipHub,Travel,24691.52,Manager A,Finance,UPI,Varanasi,False
TX000179,EMP002,Meera,2026-07-12,OfficeMart,Office,22145.35,Manager B,Operations,Card,Mumbai,False
TX000180,EMP005,Rohan,2026-07-12,TechSupply,Travel,17102.9,Manager A,Operations,UPI,Mumbai,False
TX000181,EMP002,Meera,2026-05-26,TravelDesk,Travel,23426.1,Manager B,Operations,UPI,Mumbai,False
TX000182,EMP005,Rohan,2026-07-15,OfficeMart,Software,23319.84,Manager B,Finance,Bank Transfer,Delhi,False
TX000183,EMP003,Kabir,2026-07-06,OfficeMart,Office,6805.31,Manager B,Finance,Card,Delhi,False
TX000184,EMP004,Ishita,2026-05-30,TravelDesk,Equipment,17118.62,Manager A,Operations,Bank Transfer,Mumbai,False
TX000185,EMP001,Aarav,2026-07-29,TravelDesk,Office,18867.36,Manager A,Engineering,Bank Transfer,Bengaluru,False
TX000186,EMP001,Aarav,2026-05-06,TravelDesk,Office,18534.72,Manager A,Operations,Card,Bengaluru,False
TX000187,EMP002,Meera,2026-07-01,TravelDesk,Software,25325.35,Manager B,Engineering,Bank Transfer,Mumbai,False
TX000188,EMP002,Meera,2026-02-11,TravelDesk,Travel,21363.44,Manager B,Engineering,Card,Delhi,False
TX000189,EMP005,Rohan,2026-07-04,TechSupply,Travel,36637.23,Manager A,Engineering,UPI,Varanasi,False
TX000190,EMP004,Ishita,2026-01-07,OfficeMart,Equipment,10559.52,Manager B,Operations,UPI,Delhi,False
TX000191,EMP002,Meera,2026-04-13,CloudWorks,Software,12644.72,Manager A,Operations,UPI,Delhi,False
TX000192,EMP004,Ishita,2026-01-05,OfficeMart,Equipment,21848.51,Manager B,Operations,Card,Mumbai,False
TX000193,EMP002,Meera,2026-01-03,OfficeMart,Travel,20107.32,Manager B,Engineering,Bank Transfer,Mumbai,False
TX000194,EMP003,Kabir,2026-06-11,TechSupply,Travel,16239.36,Manager A,Finance,UPI,Bengaluru,False
TX000195,EMP004,Ishita,2026-06-16,EquipHub,Software,24219.07,Manager B,Operations,UPI,Bengaluru,False
TX000196,EMP005,Rohan,2026-01-26,CloudWorks,Travel,15834.61,Manager A,Engineering,Card,Varanasi,False
TX000197,EMP004,Ishita,2026-04-22,TravelDesk,Equipment,28287.78,Manager B,Engineering,Card,Delhi,False
TX000198,EMP004,Ishita,2026-03-23,OfficeMart,Equipment,26498.91,Manager B,Operations,UPI,Varanasi,False
TX000199,EMP002,Meera,2026-01-25,OfficeMart,Office,31463.76,Manager A,Finance,Bank Transfer,Bengaluru,False
TX000200,EMP002,Meera,2026-05-06,TravelDesk,Travel,15605.26,Manager B,Engineering,UPI,Delhi,False
TX000201,EMP002,Meera,2026-07-28,TravelDesk,Equipment,23183.34,Manager B,Finance,UPI,Varanasi,False
TX000202,EMP002,Meera,2026-04-14,EquipHub,Office,18950.77,Manager B,Finance,Bank Transfer,Varanasi,False
TX000203,EMP001,Aarav,2026-08-02,EquipHub,Equipment,23417.67,Manager B,Engineering,Bank Transfer,Bengaluru,False
TX000204,EMP002,Meera,2026-04-13,EquipHub,Office,23627.65,Manager A,Engineering,Bank Transfer,Mumbai,False
TX000205,EMP005,Rohan,2026-03-29,TechSupply,Equipment,17798.87,Manager A,Operations,UPI,Bengaluru,False
TX000206,EMP004,Ishita,2026-05-10,OfficeMart,Office,26485.13,Manager A,Engineering,Card,Varanasi,False
TX000207,EMP005,Rohan,2026-08-04,EquipHub,Travel,18944.35,Manager B,Engineering,Bank Transfer,Bengaluru,False
TX000208,EMP004,Ishita,2026-04-17,OfficeMart,Travel,12419.01,Manager B,Engineering,Bank Transfer,Mumbai,False
TX000209,EMP004,Ishita,2026-06-10,EquipHub,Software,13166.99,Manager A,Finance,Bank Transfer,Varanasi,False
TX000210,EMP001,Aarav,2026-03-07,OfficeMart,Office,22741.67,Manager B,Engineering,Bank Transfer,Mumbai,False
TX000211,EMP001,Aarav,2026-06-04,CloudWorks,Travel,23480.68,Manager A,Operations,Bank Transfer,Bengaluru,False
TX000212,EMP003,Kabir,2026-05-14,CloudWorks,Office,29477.11,Manager A,Finance,Bank Transfer,Varanasi,False
TX000213,EMP003,Kabir,2026-03-06,TravelDesk,Office,23066.31,Manager A,Finance,Bank Transfer,Mumbai,False
TX000214,EMP004,Ishita,2026-07-29,OfficeMart,Equipment,7776.72,Manager A,Engineering,Bank Transfer,Varanasi,False
TX000215,EMP003,Kabir,2026-04-20,OfficeMart,Equipment,29720.01,Manager A,Engineering,Card,Varanasi,False
TX000216,EMP005,Rohan,2026-04-24,CloudWorks,Office,19643.76,Manager B,Finance,Card,Bengaluru,False
TX000217,EMP003,Kabir,2026-06-20,TechSupply,Travel,17279.3,Manager B,Engineering,UPI,Varanasi,False
TX000218,EMP004,Ishita,2026-03-12,TechSupply,Office,26993.21,Manager B,Engineering,Card,Varanasi,False
TX000219,EMP004,Ishita,2026-01-08,CloudWorks,Travel,18121.84,Manager A,Operations,Bank Transfer,Varanasi,False
TX000220,EMP005,Rohan,2026-01-18,OfficeMart,Office,20582.72,Manager A,Operations,Card,Varanasi,False
TX000221,EMP001,Aarav,2026-03-21,TechSupply,Travel,15252.68,Manager A,Engineering,Card,Mumbai,False
TX000222,EMP005,Rohan,2026-01-31,OfficeMart,Software,16803.42,Manager B,Engineering,Bank Transfer,Varanasi,False
TX000223,EMP005,Rohan,2026-01-14,TravelDesk,Travel,125179.16363248609,Manager A,Operations,Bank Transfer,Bengaluru,True
TX000224,EMP005,Rohan,2026-06-11,OfficeMart,Equipment,21037.78,Manager A,Operations,Bank Transfer,Mumbai,False
TX000225,EMP005,Rohan,2026-08-24,EquipHub,Travel,28070.79,Manager B,Finance,Bank Transfer,Mumbai,False
TX000226,EMP004,Ishita,2026-02-15,CloudWorks,Travel,27248.1,Manager A,Operations,Card,Delhi,False
TX000227,EMP001,Aarav,2026-07-03,EquipHub,Office,18240.38,Manager A,Engineering,Card,Varanasi,False
TX000228,EMP002,Meera,2026-03-07,OfficeMart,Travel,16196.73,Manager B,Operations,UPI,Varanasi,False
TX000229,EMP003,Kabir,2026-08-10,TechSupply,Office,22100.07,Manager B,Operations,UPI,Varanasi,False
TX000230,EMP004,Ishita,2026-03-18,CloudWorks,Software,6591.83,Manager A,Operations,Bank Transfer,Varanasi,False
TX000231,EMP004,Ishita,2026-04-28,CloudWorks,Travel,25446.68,Manager A,Engineering,Card,Bengaluru,False
TX000232,EMP005,Rohan,2026-04-11,CloudWorks,Office,17265.89,Manager B,Finance,Bank Transfer,Bengaluru,False
TX000233,EMP002,Meera,2026-01-20,EquipHub,Equipment,19462.2,Manager B,Operations,UPI,Varanasi,False
