transaction_id,employee_id,employee_name,date,vendor,category,amount,manager_name,department,payment_method,location,synthetic_anomaly
TX000063,EMP002,Meera,2026-03-30,CloudWorks,Software,25182.97,Manager A,Engineering,Card,Bengaluru,False
TX000064,EMP002,Meera,2026-03-13,CloudWorks,Equipment,27800.27,Manager B,Engineering,UPI,Delhi,False
TX000065,EMP003,Kabir,2026-05-09,TravelDesk,Travel,30463.61,Manager A,Operations,Bank Transfer,Bengaluru,False
TX000066,EMP004,Ishita,2026-06-01,OfficeMart,Travel,15815.46,Manager A,Finance,Bank Transfer,Bengaluru,False
TX000067,EMP003,Kabir,2026-07-26,EquipHub,Travel,286692.0849149437,Manager B,Finance,Bank Transfer,Bengaluru,True
TX000068,EMP003,Kabir,2026-01-21,CloudWorks,Office,10567.76,Manager B,Operations,Card,Varanasi,False
TX000069,EMP003,Kabir,2026-05-23,EquipHub,Equipment,23825.2,Manager B,Operations,Card,Delhi,False
TX000070,EMP004,Ishita,2026-05-22,TravelDesk,Travel,15973.16,Manager A,Finance,Card,Bengaluru,False
TX000071,EMP001,Aarav,2026-05-18,CloudWorks,Travel,6252.26,Manager B,Operations,UPI,Varanasi,False
TX000072,EMP003,Kabir,2026-04-29,OfficeMart,Equipment,7620.57,Manager B,Finance,UPI,Mumbai,False
TX000073,EMP004,Ishita,2026-01-22,CloudWorks,Software,22210.14,Manager B,Operations,Card,Bengaluru,False
TX000074,EMP004,Ishita,2026-03-22,EquipHub,Equipment,21397.27,Manager B,Finance,UPI,Delhi,False
TX000075,EMP003,Kabir,2026-03-17,EquipHub,Office,19084.86,Manager A,Operations,Bank Transfer,Delhi,False
TX000076,EMP004,Ishita,2026-04-02,OfficeMart,Travel,28888.73,Manager B,Operations,Bank Transfer,Varanasi,False
TX000077,EMP004,Ishita,2026-04-26,CloudWorks,Equipment,20068.56,Manager A,Operations,UPI,Varanasi,False
TX000078,EMP003,Kabir,2026-01-29,EquipHub,Travel,33965.92,Manager A,Finance,Bank Transfer,Bengaluru,False
TX000079,EMP001,Aarav,2026-06-14,OfficeMart,Software,20647.28,Manager B,Operations,Bank Transfer,Delhi,False
TX000080,EMP005,Rohan,2026-04-21,OfficeMart,Software,15235.18,Manager B,Operations,UPI,Varanasi,False
TX000081,EMP003,Kabir,2026-01-27,OfficeMart,Equipment,6139.38,Manager B,Finance,UPI,Varanasi,False
TX000082,EMP001,Aarav,2026-01-26,CloudWorks,Office,20829.45,Manager B,Operations,UPI,Mumbai,False
TX000083,EMP002,Meera,2026-02-27,EquipHub,Equipment,18922.33,Manager B,Finance,Card,Varanasi,False
TX000084,EMP002,Meera,2026-06-07,OfficeMart,Office,18404.97,Manager A,Finance,UPI,Bengaluru,False
TX000085,EMP005,Rohan,2026-07-12,TechSupply,Equipment,11106.89,Manager A,Finance,UPI,Varanasi,False
TX000086,EMP005,Rohan,2026-08-11,EquipHub,Travel,21186.74,Manager B,Operations,Bank Transfer,Mumbai,False
TX000087,EMP003,Kabir,2026-02-18,TravelDesk,Travel,28121.52,Manager A,Operations,Bank Transfer,Mumbai,False
TX000088,EMP005,Rohan,2026-06-26,OfficeMart,Software,14671.2,Manager A,Operations,Bank Transfer,Varanasi,False
TX000089,EMP004,Ishita,2026-05-27,OfficeMart,Travel,22356.96,Manager A,Finance,Card,Varanasi,False
TX000090,EMP003,Kabir,2026-06-20,TechSupply,Office,25569.78,Manager B,Finance,Bank Transfer,Varanasi,False
TX000091,EMP003,Kabir,2026-04-21,TechSupply,Travel,22567.34,Manager B,Engineering,Bank Transfer,Mumbai,False
TX000092,EMP002,Meera,2026-08-16,TravelDesk,Travel,17943.28,Manager B,Operations,Card,Bengaluru,False
TX000093,EMP003,Kabir,2026-08-14,TravelDesk,Travel,22300.26,Manager B,Engineering,UPI,Delhi,False
TX000094,EMP001,Aarav,2026-01-29,EquipHub,Software,20416.29,Manager A,Finance,Bank Transfer,Delhi,False
TX000095,EMP004,Ishita,2026-05-27,EquipHub,Software,19844.82,Manager A,Engineering,UPI,Mumbai,False
TX000096,EMP005,Rohan,2026-05-22,EquipHub,Office,13295.7,Manager A,Engineering,Bank Transfer,Delhi,False
TX000097,EMP001,Aarav,2026-02-24,TechSupply,Travel,14227.45,Manager B,Operations,Bank Transfer,Bengaluru,False
TX000098,EMP003,Kabir,2026-06-06,TechSupply,Equipment,23715.03,Manager A,Engineering,Card,Delhi,False
TX000099,EMP003,Kabir,2026-05-31,EquipHub,Travel,35586.04,Manager B,Operations,Bank Transfer,Varanasi,False
TX000100,EMP001,Aarav,2026-08-10,CloudWorks,Travel,19659.3,Manager A,Operations,Card,Delhi,False
TX000101,EMP003,Kabir,2026-07-20,EquipHub,Equipment,23993.51,Manager B,Finance,Card,Delhi,False
TX000102,EMP003,Kabir,2026-03-22,CloudWorks,Software,18147.96,Manager A,Operations,UPI,Mumbai,False
TX000103,EMP003,Kabir,2026-07-18,TravelDesk,Software,11029.64,Manager B,Finance,Card,Bengaluru,False
TX000104,EMP004,Ishita,2026-01-29,TravelDesk,Equipment,2212.83,Manager A,Operations,Bank Transfer,Varanasi,False
TX000105,EMP003,Kabir,2026-03-16,OfficeMart,Travel,22790.48,Manager B,Engineering,UPI,Bengaluru,False
TX000106,EMP002,Meera,2026-01-03,CloudWorks,Travel,24744.84,Manager A,Finance,UPI,Mumbai,False
TX000107,EMP003,Kabir,2026-07-20,EquipHub,Travel,29773.62,Manager A,Operations,UPI,Varanasi,False
TX000108,EMP004,Ishita,2026-02-03,EquipHub,Software,28422.93,Manager A,Finance,UPI,Varanasi,False
TX000109,EMP001,Aarav,2026-04-15,EquipHub,Office,29388.31,Manager A,Finance,Card,Varanasi,False
TX000110,EMP005,Rohan,2026-01-11,OfficeMart,Software,10605.45,Manager A,Engineering,UPI,Bengaluru,False
TX000111,EMP004,Ishita,2026-04-29,TechSupply,Office,15280.61,Manager B,Operations,UPI,Bengaluru,False
TX000112,EMP003,Kabir,2026-06-05,CloudWorks,Equipment,18479.73,Manager B,Finance,UPI,Delhi,False
TX000113,EMP004,Ishita,2026-05-10,EquipHub,Equipment,23976.0,Manager A,Engineering,Bank Transfer,Varanasi,False
TX000114,EMP004,Ishita,2026-07-24,TravelDesk,Equipment,19477.43,Manager A,Engineering,Card,Varanasi,False
TX000115,EMP002,Meera,2026-03-23,OfficeMart,Software,14667.22,Manager B,Operations,Bank Transfer,Bengaluru,False
TX000116,EMP002,Meera,2026-02-12,TechSupply,Office,25401.11,Manager A,Finance,Bank Transfer,Varanasi,False
TX000117,EMP004,Ishita,2026-04-18,OfficeMart,Travel,21127.84,Manager B,Finance,Bank Transfer,Delhi,False
TX000118,EMP001,Aarav,2026-06-18,CloudWorks,Equipment,21139.06,Manager B,Engineering,UPI,Delhi,False
TX000119,EMP005,Rohan,2026-07-02,TravelDesk,Travel,22180.73,Manager A,Operations,Bank Transfer,Varanasi,False
TX000120,EMP003,Kabir,2026-07-28,TravelDesk,Travel,24286.38,Manager B,Engineering,Bank Transfer,Bengaluru,False
TX000121,EMP005,Rohan,2026-06-06,OfficeMart,Equipment,29666.7,Manager A,Finance,UPI,Bengaluru,False
TX000122,EMP005,Rohan,2026-06-29,OfficeMart,Office,17456.52,Manager A,Finance,Bank Transfer,Varanasi,False
TX000123,EMP005,Rohan,2026-04-28,EquipHub,Software,24875.61,Manager A,Operations,Card,Delhi,False
TX000124,EMP001,Aarav,2026-07-10,TechSupply,Travel,27646.68,Manager B,Operations,Card,Varanasi,False
TX000125,EMP003,Kabir,2026-07-17,OfficeMart,Software,22688.6,Manager B,Finance,Bank Transfer,Mumbai,False
TX000126,EMP005,Rohan,2026-06-12,CloudWorks,Equipment,11457.59,Manager A,Operations,UPI,Bengaluru,False
TX000127,EMP002,Meera,2026-07-12,EquipHub,Office,21449.87,Manager A,Engineering,Card,Varanasi,False
TX000128,EMP003,Kabir,2026-01-02,TechSupply,Travel,21613.48,Manager B,Finance,UPI,Delhi,False
TX000129,EMP004,Ishita,2026-08-03,TechSupply,Office,244167.26465925173,Manager A,Operations,Bank Transfer,Delhi,True
TX000130,EMP004,Ishita,2026-07-24,CloudWorks,Travel,17568.38,Manager A,Engineering,Card,Delhi,False
TX000131,EMP003,Kabir,2026-08-01,CloudWorks,Office,13319.67,Manager B,Engineering,Bank Transfer,Bengaluru,False
TX000132,EMP003,Kabir,2026-07-13,CloudWorks,Software,32316.11,Manager B,Engineering,Bank Transfer,Mumbai,False
TX000133,EMP001,Aarav,2026-05-18,OfficeMart,Software,9615.97,Manager A,Operations,Card,Delhi,False
TX000134,EMP002,Meera,2026-02-02,OfficeMart,Office,30007.33,Manager A,Finance,Bank Transfer,Mumbai,False
TX000135,EMP002,Meera,2026-04-19,EquipHub,Software,21064.38,Manager A,Engineering,UPI,Varanasi,False
TX000136,EMP005,Rohan,2026-06-30,EquipHub,Software,14585.46,Manager A,Operations,Bank Transfer,Mumbai,False
TX000137,EMP003,Kabir,2026-03-20,TechSupply,Travel,22892.4,Manager B,Operations,Card,Bengaluru,False
TX000138,EMP004,Ishita,2026-06-06,EquipHub,Office,15716.75,Manager A,Finance,Card,Mumbai,False
TX000139,EMP002,Meera,2026-07-29,OfficeMart,Travel,22310.62,Manager A,Operations,Bank Transfer,Varanasi,False
TX000140,EMP004,Ishita,2026-04-16,EquipHub,Equipment,23750.51,Manager B,Operations,Card,Varanasi,False
TX000141,EMP004,Ishita,2026-08-05,TravelDesk,Office,17387.56,Manager A,Engineering,Card,Mumbai,False
TX000142,EMP003,Kabir,2026-06-06,CloudWorks,Travel,17451.36,Manager B,Engineering,Card,Mumbai,False
TX000143,EMP005,Rohan,2026-08-19,TechSupply,Office,15039.77,Manager A,Finance,Bank Transfer,Mumbai,False
TX000144,EMP005,Rohan,2026-04-20,CloudWorks,Software,18793.37,Manager A,Finance,UPI,Mumbai,False
TX000145,EMP004,Ishita,2026-04-03,EquipHub,Travel,26295.04,Manager A,Finance,UPI,Delhi,False
TX000146,EMP003,Kabir,2026-04-05,OfficeMart,Office,23884.91,Manager A,Finance,Bank Transfer,Varanasi,False
TX000147,EMP001,Aarav,2026-01-01,TechSupply,Software,18735.86,Manager A,Finance,Bank Transfer,Delhi,False
TX000148,EMP003,Kabir,2026-07-07,TravelDesk,Software,13866.32,Manager A,Finance,Bank Transfer,Mumbai,False
TX000149,EMP005,Rohan,2026-04-26,TechSupply,Office,14462.68,Manager B,Finance,Card,Varanasi,False
TX000150,EMP003,Kabir,2026-01-12,EquipHub,Travel,13282.78,Manager A,Finance,Bank Transfer,Mumbai,False
TX000151,EMP002,Meera,2026-02-03,OfficeMart,Office,21668.86,Manager B,Finance,UPI,Mumbai,False
TX000152,EMP001,Aarav,2026-01-27,TravelDesk,Office,6516.39,Manager A,Engineering,Card,Bengaluru,False
TX000153,EMP004,Ishita,2026-07-23,TechSupply,Equipment,20594.21,Manager B,Engineering,Bank Transfer,Mumbai,False
TX000154,EMP005,Rohan,2026-07-05,TechSupply,Software,14641.22,Manager A,Operations,Bank Transfer,Delhi,False
TX000155,EMP005,Rohan,2026-05-25,OfficeMart,Software,30711.01,Manager B,Operations,Card,Delhi,False
TX000156,EMP003,Kabir,2026-07-11,TechSupply,Office,22655.27,Manager B,Engineering,Bank Transfer,Delhi,False
TX000157,EMP005,Rohan,2026-01-19,CloudWorks,Software,22044.75,Manager A,Finance,UPI,Mumbai,False
TX000158,EMP004,Ishita,2026-06-24,TechSupply,Travel,30090.9,Manager B,Finance,Card,Varanasi,False
TX000159,EMP001,Aarav,2026-05-23,CloudWorks,Office,20072.32,Manager B,Operations,Card,Mumbai,False
TX000160,EMP004,Ishita,2026-05-02,TechSupply,Office,12184.09,Manager B,Finance,Bank Transfer,Varanasi,False
TX000161,EMP003,Kabir,2026-05-21,TravelDesk,Equipment,20068.67,Manager A,Operations,Bank Transfer,Bengaluru,False
TX000162,EMP001,Aarav,2026-05-30,CloudWorks,Office,19093.69,Manager A,Engineering,Card,Delhi,False
TX000163,EMP002,Meera,2026-06-09,OfficeMart,Office,9279.75,Manager A,Engineering,Card,Mumbai,False
TX000164,EMP005,Rohan,2026-07-29,CloudWorks,Travel,20233.48,Manager A,Engineering,Bank Transfer,Delhi,False
TX000165,EMP004,Ishita,2026-06-12,CloudWorks,Travel,27723.99,Manager A,Operations,UPI,Varanasi,False
TX000166,EMP001,Aarav,2026-04-11,EquipHub,Office,21303.39,Manager A,Operations,Bank Transfer,Bengaluru,False
TX000167,EMP003,Kabir,2026-04-08,CloudWorks,Equipment,16231.6,Manager B,Engineering,Card,Bengaluru,False
TX000168,EMP003,Kabir,2026-02-05,TechSupply,Office,13163.43,Manager B,Finance,UPI,Varanasi,False
TX000169,EMP005,Rohan,2026-08-08,TechSupply,Software,13027.52,Manager B,Operations,Bank Transfer,Varanasi,False
TX000170,EMP004,Ishita,2026-04-01,OfficeMart,Travel,19294.33,Manager B,Operations,Bank Transfer,Varanasi,False
TX000171,EMP005,Rohan,2026-05-17,CloudWorks,Equipment,13233.32,Manager B,Operations,UPI,Varanasi,False
TX000172,EMP003,Kabir,2026-01-24,TravelDesk,Travel,28564.91,Manager A,Finance,Card,Varanasi,False
TX000173,EMP005,Rohan,2026-04-01,EquipHub,Equipment,30522.15,Manager B,Engineering,Bank Transfer,Delhi,False
TX000174,EMP002,Meera,2026-05-27,TechSupply,Software,25107.71,Manager A,Engineering,Bank Transfer,Varanasi,False
TX000175,EMP003,Kabir,2026-04-23,TechSupply,Software,25451.61,Manager A,Engineering,UPI,Mumbai,False
TX000176,EMP002,Meera,2026-02-09,OfficeMart,Software,22549.8,Manager A,Operations,UPI,Mumbai,False
TX000177,EMP001,Aarav,2026-01-24,TravelDesk,Equipment,19649.53,Manager A,Finance,Bank Transfer,Mumbai,False
TX000178,EMP005,Rohan,2026-02-14,OfficeMart,Software,17558.34,Manager A,Finance,Card,Mumbai,False
TX000179,EMP001,Aarav,2026-04-26,TechSupply,Travel,24345.7,Manager B,Engineering,UPI,Mumbai,False
TX000180,EMP002,Meera,2026-03-02,TechSupply,Equipment,18674.2,Manager A,Operations,UPI,Varanasi,False
TX000181,EMP001,Aarav,2026-08-25,TechSupply,Equipment,13333.37,Manager B,Finance,Bank Transfer,Mumbai,False
TX000182,EMP005,Rohan,2026-03-15,TravelDesk,Office,17411.96,Manager B,Operations,UPI,Bengaluru,False
TX000183,EMP003,Kabir,2026-05-11,OfficeMart,Software,17549.67,Manager A,Finance,Card,Varanasi,False
TX000184,EMP002,Meera,2026-05-21,CloudWorks,Software,14826.09,Manager B,Engineering,UPI,Delhi,False
TX000185,EMP001,Aarav,2026-07-02,OfficeMart,Office,19115.35,Manager B,Operations,Bank Transfer,Mumbai,False
TX000186,EMP002,Meera,2026-08-04,TechSupply,Software,12337.9,Manager A,Operations,Bank Transfer,Mumbai,False
TX000187,EMP004,Ishita,2026-04-10,OfficeMart,Office,23333.49,Manager B,Operations,Card,Varanasi,False
TX000188,EMP003,Kabir,2026-07-29,TravelDesk,Travel,14222.49,Manager B,Finance,Card,Mumbai,False
TX000189,EMP002,Meera,2026-02-08,OfficeMart,Equipment,148326.34454824822,Manager A,Operations,Card,Bengaluru,True
TX000190,EMP002,Meera,2026-04-28,TechSupply,Travel,18981.68,Manager B,Engineering,Bank Transfer,Mumbai,False
TX000191,EMP002,Meera,2026-01-31,OfficeMart,Software,22689.94,Manager B,Operations,Card,Mumbai,False
TX000192,EMP002,Meera,2026-05-14,OfficeMart,Software,13094.81,Manager B,Finance,Bank Transfer,Mumbai,False
TX000193,EMP001,Aarav,2026-08-09,EquipHub,Travel,25318.36,Manager A,Engineering,UPI,Delhi,False
TX000194,EMP003,Kabir,2026-05-08,EquipHub,Equipment,22015.05,Manager A,Operations,UPI,Bengaluru,False
TX000195,EMP002,Meera,2026-04-23,EquipHub,Equipment,22710.61,Manager B,Engineering,Bank Transfer,Mumbai,False
TX000196,EMP005,Rohan,2026-03-24,CloudWorks,Travel,17095.82,Manager A,Operations,Bank Transfer,Varanasi,False
TX000197,EMP005,Rohan,2026-02-20,TravelDesk,Software,303386.5959657545,Manager A,Engineering,UPI,Mumbai,True
TX000198,EMP003,Kabir,2026-08-27,EquipHub,Office,18465.01,Manager A,Engineering,UPI,Mumbai,False
TX000199,EMP003,Kabir,2026-02-06,TravelDesk,Software,19362.91,Manager A,Operations,Bank Transfer,Delhi,False
TX000200,EMP003,Kabir,2026-06-24,TechSupply,Travel,26628.08,Manager B,Engineering,Card,Delhi,False
TX000201,EMP004,Ishita,2026-08-17,TravelDesk,Office,10815.71,Manager A,Operations,UPI,Varanasi,False
TX000202,EMP003,Kabir,2026-01-10,TechSupply,Equipment,11574.39,Manager B,Operations,Card,Varanasi,False
TX000203,EMP003,Kabir,2026-05-08,OfficeMart,Software,17103.26,Manager A,Operations,UPI,Delhi,False
TX000204,EMP004,Ishita,2026-06-27,EquipHub,Travel,19341.59,Manager A,Operations,Bank Transfer,Bengaluru,False
TX000205,EMP004,Ishita,2026-08-06,OfficeMart,Travel,24942.52,Manager A,Engineering,UPI,Delhi,False
TX000206,EMP003,Kabir,2026-04-16,EquipHub,Office,20017.96,Manager A,Operations,Card,Bengaluru,False
TX000207,EMP004,Ishita,2026-06-09,EquipHub,Software,22273.06,Manager B,Finance,Card,Varanasi,False
TX000208,EMP005,Rohan,2026-07-26,EquipHub,Travel,13729.74,Manager A,Finance,UPI,Delhi,False
TX000209,EMP004,Ishita,2026-02-03,TechSupply,Travel,23718.21,Manager B,Operations,UPI,Mumbai,False
TX000210,EMP005,Rohan,2026-05-11,CloudWorks,Equipment,7352.28,Manager B,Engineering,UPI,Delhi,False
TX000211,EMP002,Meera,2026-05-31,CloudWorks,Equipment,26273.19,Manager B,Engineering,Bank Transfer,Bengaluru,False
TX000212,EMP003,Kabir,2026-01-06,CloudWorks,Equipment,16832.49,Manager B,Engineering,Bank Transfer,Delhi,False
TX000213,EMP001,Aarav,2026-08-13,TechSupply,Software,24064.41,Manager B,Engineering,UPI,Delhi,False
TX000214,EMP003,Kabir,2026-06-01,EquipHub,Office,15426.06,Manager A,Operations,UPI,Varanasi,False
TX000215,EMP002,Meera,2026-07-22,OfficeMart,Travel,22625.07,Manager B,Operations,Card,Varanasi,False
TX000216,EMP001,Aarav,2026-04-26,CloudWorks,Office,11736.11,Manager B,Engineering,Bank Transfer,Delhi,False
TX000217,EMP002,Meera,2026-03-03,TechSupply,Software,22668.36,Manager A,Finance,Bank Transfer,Varanasi,False
TX000218,EMP002,Meera,2026-07-26,TechSupply,Office,16133.8,Manager A,Engineering,Bank Transfer,Varanasi,False
TX000219,EMP001,Aarav,2026-07-21,CloudWorks,Equipment,19535.86,Manager B,Finance,Card,Delhi,False
TX000220,EMP003,Kabir,2026-08-28,EquipHub,Office,14522.73,Manager A,Engineering,Bank Transfer,Bengaluru,False
TX000221,EMP005,Rohan,2026-08-12,CloudWorks,Office,28611.8,Manager B,Finance,Bank Transfer,Varanasi,False
TX000222,EMP002,Meera,2026-03-06,TechSupply,Travel,20662.37,Manager A,Finance,UPI,Varanasi,False
TX000223,EMP003,Kabir,2026-02-12,TravelDesk,Travel,18339.8,Manager A,Engineering,Card,Bengaluru,False
TX000224,EMP004,Ishita,2026-06-06,OfficeMart,Equipment,16063.67,Manager A,Engineering,Card,Mumbai,False
TX000225,EMP004,Ishita,2026-06-24,TechSupply,Software,25841.98,Manager A,Engineering,Card,Delhi,False
TX000226,EMP002,Meera,2026-01-13,CloudWorks,Software,23117.96,Manager A,Operations,UPI,Varanasi,False
TX000227,EMP005,Rohan,2026-07-17,TechSupply,Software,27821.39,Manager A,Operations,UPI,Varanasi,False
TX000228,EMP001,Aarav,2026-04-28,TechSupply,Office,18557.38,Manager B,Operations,UPI,Mumbai,False
TX000229,EMP002,Meera,2026-02-06,TechSupply,Office,22112.21,Manager B,Finance,Card,Mumbai,False
TX000230,EMP001,Aarav,2026-04-15,OfficeMart,Office,18585.02,Manager A,Engineering,UPI,Varanasi,False
TX000231,EMP002,Meera,2026-02-10,OfficeMart,Equipment,18536.62,Manager A,Operations,Bank Transfer,Bengaluru,False
TX000232,EMP003,Kabir,2026-07-16,TravelDesk,Software,28290.25,Manager B,Operations,Bank Transfer,Delhi,False
TX000233,EMP002,Meera,2026-06-30,TravelDesk,Equipment,19467.22,Manager B,Engineering,Card,Delhi,False
