transaction_id,employee_id,employee_name,date,vendor,category,amount,manager_name,department,payment_method,location,synthetic_anomaly
TX000120,EMP003,Kabir,2026-06-14,TechSupply,Software,16307.29,Manager A,Operations,Bank Transfer,Bengaluru,False
TX000121,EMP005,Rohan,2026-01-24,EquipHub,Software,24761.94,Manager A,Finance,Card,Mumbai,False
TX000122,EMP001,Aarav,2026-08-13,OfficeMart,Equipment,22797.98,Manager B,Operations,UPI,Varanasi,False
TX000123,EMP005,Rohan,2026-05-26,EquipHub,Office,17156.6,Manager B,Finance,Bank Transfer,Bengaluru,False
TX000124,EMP002,Meera,2026-07-11,TravelDesk,Office,22674.2,Manager A,Engineering,Card,Mumbai,False
TX000125,EMP001,Aarav,2026-03-19,TechSupply,Software,25849.95,Manager B,Operations,Card,Varanasi,False
TX000126,EMP004,Ishita,2026-04-08,CloudWorks,Equipment,28050.21,Manager B,Finance,Bank Transfer,Varanasi,False
TX000127,EMP003,Kabir,2026-01-22,EquipHub,Equipment,28269.23,Manager A,Finance,Card,Delhi,False
TX000128,EMP002,Meera,2026-04-03,EquipHub,Software,14305.11,Manager B,Engineering,Bank Transfer,Bengaluru,False
TX000129,EMP005,Rohan,2026-01-02,TravelDesk,Travel,22201.13,Manager B,Finance,Bank Transfer,Varanasi,False
TX000130,EMP005,Rohan,2026-03-22,TravelDesk,Office,11040.23,Manager B,Operations,Card,Bengaluru,False
TX000131,EMP005,Rohan,2026-08-02,CloudWorks,Equipment,18243.95,Manager B,Engineering,UPI,Delhi,False
TX000132,EMP004,Ishita,2026-06-26,TravelDesk,Equipment,22470.75,Manager B,Finance,Bank Transfer,Mumbai,False
TX000133,EMP004,Ishita,2026-02-14,OfficeMart,Software,10859.9,Manager B,Operations,Card,Varanasi,False
TX000134,EMP002,Meera,2026-04-29,TechSupply,Office,29003.55,Manager A,Operations,UPI,Mumbai,False
TX000135,EMP002,Meera,2026-08-18,CloudWorks,Equipment,21275.11,Manager A,Finance,Bank Transfer,Varanasi,False
TX000136,EMP004,Ishita,2026-06-16,TravelDesk,Office,11417.37,Manager B,Operations,UPI,Varanasi,False
TX000137,EMP004,Ishita,2026-05-22,CloudWorks,Office,15608.6,Manager A,Operations,Bank Transfer,Mumbai,False
TX000138,EMP002,Meera,2026-06-19,EquipHub,Office,23301.94,Manager A,Engineering,UPI,Bengaluru,False
TX000139,EMP001,Aarav,2026-04-29,EquipHub,Office,26633.28,Manager A,Engineering,Card,Bengaluru,False
TX000140,EMP001,Aarav,2026-04-12,EquipHub,Equipment,18041.2,Manager B,Finance,Card,Mumbai,False
TX000141,EMP002,Meera,2026-04-26,TechSupply,Software,458571.2307507211,Manager A,Finance,UPI,Delhi,True
TX000142,EMP002,Meera,2026-06-13,EquipHub,Office,10467.44,Manager A,Operations,UPI,Varanasi,False
TX000143,EMP005,Rohan,2026-06-26,TravelDesk,Office,11009.53,Manager A,Finance,UPI,Mumbai,False
TX000144,EMP002,Meera,2026-03-21,EquipHub,Office,22069.86,Manager B,Operations,Card,Mumbai,False
TX000145,EMP003,Kabir,2026-03-16,TravelDesk,Office,14781.76,Manager B,Engineering,Card,Varanasi,False
TX000146,EMP004,Ishita,2026-08-09,CloudWorks,Travel,23048.35,Manager B,Engineering,Card,Delhi,False
TX000147,EMP001,Aarav,2026-02-23,EquipHub,Office,29373.86,Manager B,Engineering,Bank Transfer,Mumbai,False
TX000148,EMP005,Rohan,2026-03-21,TechSupply,Office,19034.22,Manager B,Finance,Card,Varanasi,False
TX000149,EMP005,Rohan,2026-01-24,TravelDesk,Equipment,15590.09,Manager A,Operations,UPI,Bengaluru,False
TX000150,EMP002,Meera,2026-03-24,CloudWorks,Office,20926.91,Manager B,Engineering,Bank Transfer,Delhi,False
TX000151,EMP001,Aarav,2026-01-19,TechSupply,Equipment,18372.03,Manager B,Operations,Bank Transfer,Delhi,False
TX000152,EMP005,Rohan,2026-07-04,OfficeMart,Equipment,12049.76,Manager A,Finance,UPI,Delhi,False
TX000153,EMP004,Ishita,2026-06-20,EquipHub,Travel,24426.36,Manager A,Operations,UPI,Mumbai,False
TX000154,EMP005,Rohan,2026-08-18,CloudWorks,Equipment,20932.4,Manager A,Engineering,Bank Transfer,Bengaluru,False
TX000155,EMP005,Rohan,2026-07-01,CloudWorks,Office,12748.18,Manager B,Operations,UPI,Delhi,False
TX000156,EMP004,Ishita,2026-06-29,CloudWorks,Travel,17341.29,Manager A,Engineering,Card,Mumbai,False
TX000157,EMP005,Rohan,2026-05-14,OfficeMart,Software,21647.0,Manager B,Engineering,Bank Transfer,Mumbai,False
TX000158,EMP004,Ishita,2026-08-04,TravelDesk,Office,28499.49,Manager B,Engineering,Bank Transfer,Varanasi,False
TX000159,EMP003,Kabir,2026-01-23,OfficeMart,Software,10832.26,Manager A,Engineering,Card,Mumbai,False
TX000160,EMP002,Meera,2026-04-06,EquipHub,Software,20415.5,Manager B,Finance,Card,Mumbai,False
TX000161,EMP004,Ishita,2026-07-05,TravelDesk,Equipment,28725.95,Manager A,Finance,Bank Transfer,Bengaluru,False
TX000162,EMP001,Aarav,2026-06-08,TravelDesk,Travel,12169.55,Manager B,Engineering,Bank Transfer,Mumbai,False
TX000163,EMP001,Aarav,2026-07-25,OfficeMart,Software,21616.9,Manager B,Finance,UPI,Bengaluru,False
TX000164,EMP004,Ishita,2026-04-08,TravelDesk,Travel,142270.62954289286,Manager A,Engineering,UPI,Bengaluru,True
TX000165,EMP005,Rohan,2026-08-23,TravelDesk,Equipment,23464.57,Manager A,Operations,Card,Delhi,False
TX000166,EMP002,Meera,2026-08-07,OfficeMart,Office,14829.24,Manager B,Operations,UPI,Varanasi,False
TX000167,EMP001,Aarav,2026-07-18,CloudWorks,Software,17034.71,Manager A,Finance,UPI,Bengaluru,False
TX000168,EMP004,Ishita,2026-06-09,TechSupply,Travel,27317.69,Manager A,Engineering,Bank Transfer,Varanasi,False
TX000169,EMP003,Kabir,2026-04-22,CloudWorks,Software,18594.49,Manager A,Operations,UPI,Mumbai,False
TX000170,EMP002,Meera,2026-08-22,OfficeMart,Office,24301.9,Manager B,Operations,Card,Delhi,False
TX000171,EMP004,Ishita,2026-04-02,CloudWorks,Office,13562.08,Manager A,Engineering,Card,Varanasi,False
TX000172,EMP001,Aarav,2026-06-21,TravelDesk,Travel,27973.03,Manager B,Operations,Bank Transfer,Varanasi,False
TX000173,EMP003,Kabir,2026-04-02,TechSupply,Travel,25661.82,Manager A,Finance,Card,Varanasi,False
TX000174,EMP003,Kabir,2026-02-12,OfficeMart,Office,20696.95,Manager A,Operations,Bank Transfer,Mumbai,False
TX000175,EMP001,Aarav,2026-01-12,EquipHub,Travel,17927.64,Manager A,Engineering,Bank Transfer,Mumbai,False
TX000176,EMP005,Rohan,2026-01-26,TravelDesk,Office,26467.85,Manager B,Finance,UPI,Mumbai,False
TX000177,EMP004,Ishita,2026-01-19,TravelDesk,Travel,23210.6,Manager B,Operations,Bank Transfer,Bengaluru,False
TX000178,EMP001,Aarav,2026-06-16,EquipHub,Office,22857.11,Manager B,Engineering,UPI,Delhi,False
TX000179,EMP004,Ishita,2026-03-03,TravelDesk,Travel,24839.47,Manager B,Engineering,Card,Delhi,False
TX000180,EMP001,Aarav,2026-08-17,OfficeMart,Software,19610.59,Manager B,Operations,Bank Transfer,Varanasi,False
TX000181,EMP004,Ishita,2026-02-15,EquipHub,Software,15338.19,Manager B,Engineering,Bank Transfer,Mumbai,False
TX000182,EMP002,Meera,2026-07-20,EquipHub,Software,28259.38,Manager B,Engineering,Card,Mumbai,False
TX000183,EMP001,Aarav,2026-05-16,TravelDesk,Equipment,20358.06,Manager A,Finance,UPI,Delhi,False
TX000184,EMP002,Meera,2026-06-21,TravelDesk,Equipment,19759.82,Manager A,Finance,UPI,Varanasi,False
TX000185,EMP005,Rohan,2026-08-16,EquipHub,Software,17457.05,Manager B,Finance,Card,Mumbai,False
TX000186,EMP005,Rohan,2026-01-16,TechSupply,Software,25729.97,Manager A,Engineering,UPI,Delhi,False
TX000187,EMP005,Rohan,2026-05-11,TechSupply,Equipment,19445.82,Manager B,Engineering,UPI,Mumbai,False
TX000188,EMP001,Aarav,2026-02-19,CloudWorks,Software,179398.50890169817,Manager A,Engineering,Bank Transfer,Varanasi,True
TX000189,EMP004,Ishita,2026-04-03,TechSupply,Office,17044.11,Manager A,Finance,Bank Transfer,Varanasi,False
TX000190,EMP003,Kabir,2026-04-16,TechSupply,Office,24296.44,Manager A,Finance,Bank Transfer,Bengaluru,False
TX000191,EMP003,Kabir,2026-05-18,OfficeMart,Office,20719.26,Manager A,Finance,Card,Varanasi,False
TX000192,EMP001,Aarav,2026-04-16,EquipHub,Travel,22801.42,Manager B,Engineering,UPI,Delhi,False
TX000193,EMP001,Aarav,2026-05-13,OfficeMart,Equipment,21159.36,Manager B,Engineering,Card,Bengaluru,False
TX000194,EMP004,Ishita,2026-05-10,TechSupply,Equipment,27434.85,Manager A,Finance,Bank Transfer,Bengaluru,False
TX000195,EMP003,Kabir,2026-04-11,EquipHub,Software,17390.02,Manager A,Operations,Card,Bengaluru,False
TX000196,EMP002,Meera,2026-04-23,CloudWorks,Equipment,18292.28,Manager B,Engineering,Card,Delhi,False
TX000197,EMP001,Aarav,2026-07-16,TechSupply,Equipment,19667.03,Manager A,Finance,UPI,Varanasi,False
TX000198,EMP004,Ishita,2026-03-26,EquipHub,Software,20902.45,Manager A,Engineering,Card,Mumbai,False
TX000199,EMP002,Meera,2026-01-09,OfficeMart,Office,20338.67,Manager B,Finance,UPI,Bengaluru,False
TX000200,EMP005,Rohan,2026-06-04,TravelDesk,Office,24754.13,Manager A,Operations,UPI,Bengaluru,False
TX000201,EMP002,Meera,2026-01-04,TravelDesk,Travel,13408.99,Manager A,Finance,UPI,Mumbai,False
TX000202,EMP004,Ishita,2026-01-27,OfficeMart,Travel,22326.8,Manager A,Operations,UPI,Bengaluru,False
TX000203,EMP005,Rohan,2026-02-04,TravelDesk,Office,28866.36,Manager A,Operations,Card,Varanasi,False
TX000204,EMP001,Aarav,2026-01-12,OfficeMart,Office,13542.73,Manager B,Finance,Card,Bengaluru,False
TX000205,EMP001,Aarav,2026-07-17,OfficeMart,Equipment,24726.23,Manager A,Finance,Bank Transfer,Varanasi,False
TX000206,EMP004,Ishita,2026-02-13,EquipHub,Office,24541.68,Manager B,Operations,Card,Varanasi,False
TX000207,EMP001,Aarav,2026-04-11,TravelDesk,Equipment,18458.58,Manager A,Operations,UPI,Mumbai,False
TX000208,EMP004,Ishita,2026-07-19,TravelDesk,Travel,18372.49,Manager A,Operations,Bank Transfer,Bengaluru,False
TX000209,EMP002,Meera,2026-02-27,TravelDesk,Office,25068.66,Manager B,Finance,Bank Transfer,Delhi,False
TX000210,EMP003,Kabir,2026-01-01,TravelDesk,Equipment,26985.4,Manager B,Finance,Card,Varanasi,False
TX000211,EMP003,Kabir,2026-05-10,TechSupply,Software,15173.06,Manager A,Engineering,Card,Bengaluru,False
TX000212,EMP004,Ishita,2026-08-03,TravelDesk,Travel,25311.63,Manager B,Finance,Bank Transfer,Mumbai,False
TX000213,EMP005,Rohan,2026-03-19,TechSupply,Software,21553.93,Manager B,Finance,UPI,Delhi,False
TX000214,EMP004,Ishita,2026-02-11,CloudWorks,Office,10614.81,Manager B,Finance,UPI,Bengaluru,False
TX000215,EMP003,Kabir,2026-03-06,EquipHub,Software,24241.39,Manager A,Operations,Card,Mumbai,False
TX000216,EMP003,Kabir,2026-04-06,TechSupply,Office,14753.28,Manager B,Operations,Card,Delhi,False
TX000217,EMP001,Aarav,2026-03-31,CloudWorks,Travel,17198.91,Manager B,Finance,UPI,Bengaluru,False
TX000218,EMP002,Meera,2026-08-28,TravelDesk,Office,20949.44,Manager A,Finance,Bank Transfer,Mumbai,False
TX000219,EMP003,Kabir,2026-07-27,TechSupply,Office,25556.72,Manager B,Finance,UPI,Varanasi,False
TX000220,EMP003,Kabir,2026-08-09,EquipHub,Office,31515.7,Manager A,Engineering,Bank Transfer,Varanasi,False
TX000221,EMP002,Meera,2026-08-01,OfficeMart,Travel,9920.67,Manager B,Finance,UPI,Varanasi,False
TX000222,EMP004,Ishita,2026-08-17,TechSupply,Software,14707.5,Manager A,Engineering,Card,Delhi,False
TX000223,EMP005,Rohan,2026-06-20,OfficeMart,Office,14650.75,Manager A,Engineering,Card,Bengaluru,False
TX000224,EMP002,Meera,2026-07-08,EquipHub,Software,17061.57,Manager B,Engineering,Card,Mumbai,False
TX000225,EMP004,Ishita,2026-05-26,TravelDesk,Travel,20427.91,Manager B,Operations,Card,Delhi,False
TX000226,EMP001,Aarav,2026-08-08,TechSupply,Travel,7960.44,Manager A,Finance,UPI,Delhi,False
TX000227,EMP005,Rohan,2026-04-09,TechSupply,Office,20940.9,Manager A,Operations,UPI,Mumbai,False
TX000228,EMP001,Aarav,2026-05-10,EquipHub,Office,15143.59,Manager A,Finance,UPI,Bengaluru,False
TX000229,EMP002,Meera,2026-04-13,TravelDesk,Software,18368.55,Manager A,Operations,Bank Transfer,Varanasi,False
TX000230,EMP003,Kabir,2026-02-20,TravelDesk,Travel,27275.91,Manager B,Finance,UPI,Delhi,False
TX000231,EMP005,Rohan,2026-08-11,CloudWorks,Travel,18238.64,Manager B,Operations,UPI,Delhi,False
TX000232,EMP005,Rohan,2026-07-01,TechSupply,Software,10632.72,Manager B,Operations,Card,Mumbai,False
TX000233,EMP002,Meera,2026-07-04,TechSupply,Travel,19848.48,Manager B,Engineering,Bank Transfer,Delhi,False
TX000234,EMP005,Rohan,2026-01-25,OfficeMart,Software,21049.74,Manager B,Finance,UPI,Mumbai,False
